d,pobs,turn,risk
299,29,0,1.0
299,29,1,0.9866775424765659
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,28,1,0.9958425908330178
297,28,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
295,29,0,1.0000000000000002
295,29,1,0.9968337548338589
294,29,0,1.0
294,29,1,0.9968732269610416
294,29,0,1.0
294,29,1,0.9968732269610416
294,29,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.996912386239422
293,29,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689543
290,29,0,1.0
290,28,1,0.9963190822424693
290,28,0,1.0
290,29,1,0.997027990585909
289,29,0,1.0000000000000002
289,28,1,0.9963753028660112
289,28,0,1.0
289,29,1,0.9970659021854055
289,29,0,1.0000000000000002
289,29,1,0.9970659021854055
289,29,0,1.0000000000000002
289,28,1,0.9963753028660112
289,28,0,1.0
289,29,1,0.9970659021854055
288,29,0,1.0
288,29,1,0.9971035029059645
288,29,0,1.0
288,28,1,0.9964308060876064
287,28,0,1.0
287,28,1,0.9905718150989348
287,28,0,1.0
287,27,1,0.9827600293493239
287,27,0,0.7020401337792642
287,26,1,2.437572345658989e-199
287,26,0,1.8865331642107436e-199
287,26,1,2.595355212646082e-199
286,26,0,6.209540151866807e-199
286,26,1,7.7241839493299495e-199
286,26,0,6.236733287597604e-199
286,24,1,8.951422609730193e-203
285,24,0,8.856215775198565e-203
285,24,1,8.893259212862353e-203
285,24,0,2.1063948599706538e-202
285,22,1,2.4313901054469288e-206
284,22,0,2.471872850752621e-206
284,21,1,7.041113985726874e-208
284,21,0,2.0997414482819297e-208
284,19,1,4.1918770277911095e-212
283,19,0,1.0283258551222286e-211
283,20,1,3.17179931369526e-212
282,20,0,3.4555505107680117e-211
282,20,1,1.0562985611934178e-211
281,20,0,1.1650627228887141e-210
281,20,1,3.5294375587062572e-211
280,20,0,3.941229255702558e-210
280,18,1,3.937036879003843e-212
279,18,0,3.912631534089945e-212
279,18,1,3.9019348343122347e-212
278,18,0,3.2665459460253848e-211
278,15,1,1.1148213334367029e-217
278,15,0,8.235080553729561e-218
278,16,1,2.414092848658856e-218
277,16,0,2.825832367708075e-217
277,15,1,2.2265437461527234e-217
277,15,0,2.825832367708075e-217
277,16,1,8.208344651451917e-218
276,16,0,9.729839834957474e-217
276,16,1,2.8004625850814346e-217
276,16,0,9.729839834957476e-217
276,14,1,7.402082632401145e-219
275,14,0,7.378200008046523e-219
275,14,1,7.324291342891986e-219
275,14,0,1.8425852388402567e-218
275,14,1,2.283643726782403e-218
275,14,0,1.8463333750992137e-218
275,12,1,6.0720962931358645e-223
274,12,0,6.0629775322002e-223
274,13,1,2.051812680042236e-222
273,13,0,5.318642169825501e-222
273,13,1,1.4826292185836188e-222
273,13,0,5.318642169825501e-222
273,11,1,3.1484031843392025e-224
272,11,0,3.145261996861266e-224
272,9,1,1.463554765187581e-228
271,9,0,3.841493979194496e-228
271,9,1,2.991723256231328e-228
271,9,0,3.841493979194496e-228
271,8,1,1.6581475513891692e-230
271,8,0,4.7141702837066405e-231
271,6,1,1.0608345223180648e-235
270,6,0,2.8051906819606075e-235
270,7,1,7.540188941971294e-236
269,7,0,9.983904324938365e-235
269,7,1,2.6583048553480174e-235
268,7,0,3.566020482569369e-234
268,7,1,9.40510328261989e-235
268,7,0,3.566020482569369e-234
268,6,1,2.760955316138265e-234
267,6,0,1.2782569509356856e-233
267,4,1,5.998662803689349e-239
266,4,0,6.024729348880715e-239
266,4,1,5.914319543041829e-239
266,4,0,1.573381147682633e-238
266,4,1,1.9434909287388704e-238
265,4,0,5.693898839402234e-238
265,2,1,1.0293036475269784e-243
264,2,0,1.0352636075037229e-243
264,2,1,1.0140227068161806e-243
264,2,0,2.730932928242361e-243
264,0,1,7.765462309014022e-250
263,0,0,2.59773625689156e-249
263,1,1,5.2718122598910864e-250
262,1,0,1.0602115698489053e-248
262,0,1,1.2649410213857618e-249
261,0,0,3.624363801362961e-248
261,0,1,3.209795727176395e-249
260,0,0,1.0974408868145572e-247
260,0,1,5.666731002313994e-249
259,0,0,2.5368083726737682e-247
259,0,1,6.020418754303601e-249
258,0,0,3.8775088316019014e-247
258,0,1,5.289970360476825e-249
257,0,0,4.4782353545195885e-247
257,1,1,1.1572933855203492e-249
256,1,0,8.461351698953624e-247
256,0,1,8.950420189463038e-250
255,0,0,8.116807138594208e-247
255,0,1,6.847924212779964e-250
254,0,0,7.729244035293898e-247
254,0,1,5.3033420962677944e-250
253,0,0,7.405455588920422e-247
253,0,1,4.331130705573944e-250
252,0,0,7.135648311042693e-247
252,0,1,3.5396956277878434e-250
251,0,0,6.907397479387456e-247
251,0,1,2.8949677088611313e-250
250,0,0,6.710988204225769e-247
250,0,1,2.36934811530869e-250
249,0,0,6.539528209757664e-247
249,0,1,1.9405070931256288e-250
248,0,0,6.38823678294941e-247
248,0,1,1.5903670172411173e-250
