d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
295,29,0,1.0000000000000002
295,29,1,0.9968337548338589
294,29,0,1.0
294,29,1,0.9968732269610416
294,29,0,1.0
294,27,1,0.9960868768893039
294,27,0,1.0
294,26,1,7.002694537330274e-203
293,26,0,6.93296397261194e-203
293,25,1,2.3163233042468207e-204
292,25,0,2.2948410165413724e-204
292,25,1,2.2922835834344065e-204
292,25,0,5.278363985240924e-204
292,25,1,6.574249177051952e-204
292,25,0,5.300894498314977e-204
292,24,1,7.186865061087056e-206
292,24,0,5.183768169466581e-206
292,23,1,6.339397824004998e-208
291,23,0,1.574672797198244e-207
291,22,1,1.8271055243219024e-209
290,22,0,4.569245456238089e-209
290,21,1,5.02040582816578e-211
289,21,0,1.2640517392239166e-210
289,19,1,1.0503510624643679e-214
289,19,0,3.270296858472459e-215
289,19,1,3.2454287210793827e-215
289,19,0,7.631063625099156e-215
289,21,1,1.0530793350804517e-214
288,21,0,2.5218394985960805e-214
288,20,1,8.133997845555325e-215
288,20,0,2.521839498596081e-214
288,18,1,1.4424339082926259e-216
288,18,0,7.631672361049177e-217
288,18,1,7.61837666935736e-217
287,18,0,5.920674346741121e-216
287,17,1,5.116712584100171e-218
286,17,0,1.3162460030236021e-217
286,14,1,3.601913868353983e-224
285,14,0,8.786559888596447e-224
285,14,1,7.021590709188347e-224
285,14,0,8.786559888596447e-224
285,13,1,6.196711774870308e-226
284,13,0,6.197255662898115e-226
284,12,1,9.631235977829339e-228
283,12,0,9.638477977882723e-228
283,10,1,5.175626159396146e-232
282,10,0,1.2851225856530334e-231
282,10,1,1.0209716517868568e-231
282,10,0,1.2851225856530334e-231
282,10,1,1.0209716517868568e-231
281,10,0,4.3713627877745095e-231
281,7,1,1.7523152529442415e-238
280,7,0,4.403931582543563e-238
280,7,1,3.484905246427004e-238
279,7,0,1.5123080019333363e-237
279,6,1,4.996090606729153e-240
279,6,0,1.4629133941528118e-240
279,5,1,1.0059391037674171e-242
278,5,0,1.01178148585244e-242
278,5,1,9.96568337871346e-243
277,5,0,8.624839381703418e-242
277,3,1,2.5476163073111195e-247
276,3,0,2.6535157383825072e-247
276,3,1,2.608186899355539e-247
276,3,0,6.594652033193438e-247
276,3,1,8.171530855199516e-247
276,3,0,6.59725418587122e-247
276,3,1,5.180559745823895e-247
276,3,0,6.59725418587122e-247
276,1,1,5.817209146716654e-253
275,1,0,5.866963145780108e-253
275,0,1,6.546495359112615e-256
274,0,0,2.239246316051859e-255
274,0,1,1.4357135677402104e-255
273,0,0,7.860562992431784e-255
273,0,1,3.6701294062801835e-255
272,0,0,2.644228862531478e-254
272,1,1,1.3256484107932691e-255
271,1,0,8.866390449182822e-254
271,1,1,6.451179439493038e-256
270,1,0,2.9177703559299714e-253
270,0,1,1.0556216994586967e-255
269,0,0,5.514997337680315e-253
269,0,1,1.1398563987091627e-255
268,0,0,7.403464427735224e-253
268,0,1,9.619867340017717e-256
267,0,0,7.799497392614777e-253
267,1,1,2.4400754809149157e-256
266,1,0,1.385933768727411e-252
266,1,1,6.245306541680123e-257
265,1,0,2.555114323278751e-252
265,0,1,4.6744549003438525e-257
264,0,0,2.2313753640658142e-252
264,0,1,3.515147628933027e-257
263,0,0,1.9932982534890966e-252
263,0,1,2.6622101656878896e-257
262,0,0,1.8169829768441572e-252
262,1,1,6.310322584464738e-258
261,1,0,3.31704685688576e-252
261,0,1,4.780589061328503e-258
260,0,0,2.960075291371811e-252
260,1,1,1.1312495767821467e-258
259,1,0,5.568819288892135e-252
259,1,1,2.736560503294604e-259
258,1,0,1.094514366942245e-251
258,1,1,6.733197311335356e-260
257,1,0,2.2446133609039782e-251
257,1,1,1.6772676351098647e-260
256,1,0,4.785587674552042e-251
256,0,1,1.2558908040095257e-260
255,0,0,3.724209841561991e-251
255,1,1,3.0811611273786886e-261
254,1,0,8.04703179695205e-251
254,1,1,7.644542997378468e-262
253,1,0,1.797069389908856e-250
253,0,1,5.733469495808645e-262
252,0,0,1.3560537998143585e-250
252,0,1,4.3336751232189805e-262
251,0,0,1.0597151697989471e-250
251,1,1,1.0328481804084367e-262
250,1,0,2.3436798289884318e-250
250,1,1,2.501139999836366e-263
249,1,0,5.353328124234551e-250
249,0,1,1.8885178240698586e-263
248,0,0,4.060414336711507e-250
248,1,1,4.516349652409626e-264
247,1,0,9.367470353184496e-250
247,0,1,3.421790101871007e-264
246,0,0,7.135857377158078e-250
246,0,1,2.6121861282445894e-264
245,0,0,5.633456453553324e-250
245,0,1,2.008929019121185e-264
244,0,0,4.618471526887703e-250
244,0,1,1.5560526030391196e-264
243,0,0,3.930011662132089e-250
243,0,1,1.2255232649258619e-264
242,0,0,3.460909445801021e-250
242,0,1,9.524807386016941e-265
241,0,0,3.170793441899509e-250
241,0,1,7.595615674289954e-265
240,0,0,2.947606025096085e-250
240,1,1,1.5642545335823472e-265
239,1,0,6.213040157180384e-250
239,1,1,3.3316289681960634e-266
238,1,0,1.3481048715273694e-249
238,0,1,2.59993945857055e-266
237,0,0,1.1850911399782952e-249
237,0,1,2.0421930209448597e-266
236,0,0,1.0856418730342359e-249
236,0,1,1.6139453561572513e-266
235,0,0,1.0009148372124305e-249
235,0,1,1.2827981736598028e-266
234,0,0,9.514931341672078e-250
234,0,1,1.0249861347092582e-266
233,0,0,9.191144309734283e-250
233,0,1,8.229619619955213e-267
232,0,0,8.986619836926958e-250
232,0,1,6.636812610544215e-267
231,0,0,8.867003781356044e-250
231,1,1,1.263020225308078e-267
230,1,0,1.9209292288325442e-249
230,1,1,2.4870111312596057e-268
229,1,0,4.3527005995380437e-249
229,1,1,5.070914874930127e-269
228,1,0,1.0032433486191317e-248
228,1,1,1.068503313683719e-269
227,1,0,2.422389813914796e-248
227,0,1,8.367985535077987e-270
226,0,0,2.0878105111730906e-248
226,0,1,6.596208315123534e-270
225,0,0,1.885100692655866e-248
225,0,1,5.231784074052584e-270
224,0,0,1.7405156389070967e-248
224,1,1,1.0580488726821617e-270
223,1,0,4.1045095447128086e-248
223,0,1,8.369753349047953e-271
222,0,0,3.788858189345423e-248
222,0,1,6.660986984269286e-271
221,0,0,3.531464986139817e-248
221,0,1,5.331142790389501e-271
220,0,0,3.4039832503436763e-248
220,0,1,4.2892978261631556e-271
219,0,0,3.342275292586125e-248
219,0,1,3.467858831713578e-271
218,0,0,3.361020670170542e-248
218,0,1,2.816258262031426e-271
217,0,0,3.349052553003936e-248
217,0,1,2.296418630668495e-271
216,0,0,3.4306280629945013e-248
216,0,1,1.8794759932808323e-271
215,0,0,3.5007964519551516e-248
215,0,1,1.543402714133188e-271
214,0,0,3.5540185754179347e-248
214,0,1,1.271274610791132e-271
213,0,0,3.657508081923664e-248
213,0,1,1.0500014718200391e-271
212,0,0,3.77578668786314e-248
212,0,1,8.693920747413256e-272
211,0,0,3.947087174459331e-248
211,0,1,7.214616827722466e-272
210,0,0,4.055367910929713e-248
210,0,1,5.999161052644456e-272
209,0,0,4.217164010435381e-248
209,1,1,1.0015116020686782e-272
208,1,0,1.0598073180901217e-247
208,0,1,8.29761185178686e-273
207,0,0,1.064033439992094e-247
207,0,1,6.891479666131933e-273
206,0,0,1.0908784278338401e-247
206,1,1,1.1551636414885342e-273
205,1,0,2.8022136061916215e-247
205,0,1,9.556817910315416e-274
204,0,0,2.8131053845376714e-247
204,0,1,7.928824464713623e-274
203,0,0,2.868328815516973e-247
203,0,1,6.594986041476149e-274
202,0,0,2.988318935869883e-247
202,0,1,5.498239468192144e-274
201,0,0,3.109976589355076e-247
201,0,1,4.5935037652411704e-274
200,0,0,3.258229418346582e-247
200,0,1,3.8072606254734196e-274
199,0,0,3.431263053359709e-247
199,0,1,3.223973502508653e-274
198,0,0,3.592923177636697e-247
198,0,1,2.707564909136709e-274
197,0,0,3.812551924145096e-247
197,0,1,2.2771742280994692e-274
196,0,0,4.0576346879114136e-247
196,0,1,1.917756293753856e-274
195,0,0,4.3299440669755766e-247
195,0,1,1.6170616103102354e-274
194,0,0,4.677699181409827e-247
194,0,1,1.3650784837064015e-274
193,0,0,4.966244439736664e-247
193,0,1,1.1535953857801308e-274
192,0,0,5.336655276147232e-247
192,0,1,9.758556274597761e-275
191,0,0,5.80407549257036e-247
191,0,1,8.262833385491112e-275
190,0,0,6.202557235673169e-247
190,1,1,1.2601847216182987e-275
