d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
298,29,0,1.0
298,28,1,0.9958425908330178
297,28,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
296,29,0,1.0
296,29,1,0.9967939695313806
295,29,0,1.0000000000000002
295,28,1,0.9960269571237903
294,28,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689543
291,29,0,1.0
291,29,1,0.9969897676689543
291,29,0,1.0
291,28,1,0.9962621368179073
291,28,0,1.0
291,28,1,0.9900633048379041
290,28,0,1.0
290,28,1,0.9901919814091596
290,28,0,1.0
290,28,1,0.9901919814091596
289,28,0,1.0
289,27,1,0.976306388789431
288,27,0,0.7010367892976588
288,26,1,7.448273222530545e-200
287,26,0,1.8865331642107436e-199
287,24,1,2.6489890209010386e-203
286,24,0,2.6888339153268944e-203
286,23,1,8.42187496232936e-205
286,23,0,2.5297181836461808e-205
286,23,1,2.537766310853484e-205
286,23,0,5.988025889866089e-205
286,23,1,7.447209042991198e-205
285,23,0,1.9914173802356282e-204
285,21,1,2.1162449446571394e-208
285,21,0,6.33364811146299e-209
285,21,1,6.339936812290561e-209
285,21,0,1.5065018279616653e-208
285,21,1,1.8729270839391298e-208
285,21,0,1.5115865094124694e-208
285,20,1,1.6590373517010283e-210
284,20,0,4.03393386500643e-210
284,19,1,3.9246490906055287e-212
284,19,0,3.06117952283092e-212
284,20,1,2.6241307497824836e-212
284,20,0,3.0703303691845187e-212
284,20,1,9.555596913629674e-213
283,20,0,1.0283258551222286e-211
283,19,1,8.194310401431784e-212
283,19,0,1.0283258551222286e-211
283,20,1,3.171799313695258e-212
282,20,0,3.4555505107680117e-211
282,20,1,1.0562985611934178e-211
281,20,0,1.1650627228887141e-210
281,18,1,1.1640122025367164e-212
280,18,0,1.157130058599972e-212
280,18,1,1.1541002042479383e-212
280,18,0,2.819838643434263e-212
280,16,1,1.6177590898772292e-216
280,16,0,4.9171661601863006e-217
280,16,1,4.894360133558382e-217
280,16,0,1.1983064467547498e-216
280,14,1,5.201683358027393e-221
279,14,0,5.367828252090875e-221
279,13,1,9.276059071374262e-223
278,13,0,9.262294520842438e-223
278,12,1,1.479619794272426e-224
278,12,0,4.316836659679972e-225
278,11,1,6.30743177652536e-227
278,11,0,1.840199192673143e-227
278,11,1,1.8222899484608576e-227
277,11,0,1.5601231692012663e-226
277,12,1,1.3190024675698552e-226
276,12,0,5.401513604193257e-226
276,10,1,2.9065968092779603e-228
275,10,0,2.908482965945805e-228
275,10,1,2.876050282698104e-228
275,10,0,7.263695109096189e-228
275,9,1,3.2114220472255042e-230
275,9,0,2.540166700774344e-230
275,9,1,3.4305233559657315e-230
274,9,0,8.858619627332692e-230
274,7,1,1.0183082813210217e-234
273,7,0,1.0561541962407328e-234
273,8,1,3.586456057493092e-234
272,8,0,9.381073194823342e-234
272,5,1,6.0905642749009175e-239
272,5,0,4.533650718002821e-239
272,4,1,9.490547641822276e-242
271,4,0,2.68332751529177e-241
271,4,1,2.0883707176123828e-241
271,4,0,2.68332751529177e-241
271,3,1,4.910299384415115e-244
270,3,0,4.939514066643207e-244
270,3,1,4.848987303357028e-244
269,3,0,4.512497302893535e-243
269,4,1,3.758465163377469e-243
269,4,0,4.514227555851619e-243
269,2,1,6.131685412676398e-246
268,2,0,6.171294995851826e-246
268,1,1,1.430746282843438e-248
268,1,0,4.022196633605407e-249
268,0,1,4.630448176352258e-252
267,0,0,1.6106252332237174e-251
267,0,1,1.0414018567013594e-251
266,0,0,5.838167203147198e-251
266,0,1,2.689557862396093e-251
265,0,0,2.004938671130522e-250
265,0,1,6.612797861679638e-251
264,0,0,6.171894229306225e-250
264,1,1,1.784809508406184e-251
263,1,0,1.909686262738298e-249
263,1,1,6.366617315685032e-252
262,1,0,5.501369504829451e-249
262,1,1,2.1460111239162193e-252
261,1,0,1.5631173613973071e-248
261,0,1,2.1052010455843742e-252
260,0,0,1.5734056386944053e-248
260,0,1,1.7029675930119474e-252
259,0,0,1.398535854486666e-248
259,1,1,4.275418881469272e-253
258,1,0,2.778114856863311e-248
258,1,1,1.0721710971481713e-253
257,1,0,6.522914998325614e-248
257,1,1,2.706680337066808e-254
256,1,0,1.5445435459537894e-247
256,0,1,2.024043923788444e-254
255,0,0,1.0666213192891667e-247
255,0,1,1.523626408182134e-254
254,0,0,7.518581758255314e-248
254,0,1,1.1555800061177982e-254
253,0,0,6.500343503368407e-248
253,0,1,8.830752399832592e-255
252,0,0,5.789740172866448e-248
252,0,1,6.797955553779429e-255
251,0,0,5.285783587524444e-248
251,0,1,5.269894028228301e-255
250,0,0,4.921426381582211e-248
250,0,1,4.112443504857436e-255
249,0,0,4.652165158939914e-248
249,0,1,3.2291294634263673e-255
248,0,0,4.4484192108483415e-248
248,0,1,2.550119986648814e-255
247,0,0,4.2904859906006466e-248
247,0,1,2.0245275862147671e-255
246,0,0,4.165208749832029e-248
246,1,1,4.095188234879208e-256
245,1,0,8.154284402953206e-248
245,1,1,8.568892604377782e-257
244,1,0,1.657470802871118e-247
244,1,1,1.853520783575604e-257
243,1,0,3.5056264582823916e-247
243,0,1,1.440307771568983e-257
242,0,0,3.075586048356917e-247
242,0,1,1.126685653316833e-257
241,0,0,2.7813869790873807e-247
241,1,1,2.3979721527481834e-258
240,1,0,5.931598919638565e-247
240,0,1,1.8714107378611343e-258
239,0,0,5.294421685096531e-247
239,1,1,4.0146594847081133e-259
238,1,0,1.1558185573949318e-246
238,1,1,8.873041366482816e-260
237,1,0,2.622791906724124e-246
237,0,1,6.862500659430028e-260
236,0,0,2.2268744569407517e-246
236,1,1,1.5329081150611975e-260
235,1,0,5.140143546731905e-246
235,0,1,1.1856609253951506e-260
234,0,0,4.3505494266150586e-246
234,1,1,2.6216834291715154e-261
233,1,0,1.0206576674922737e-245
233,0,1,2.0285097785844626e-261
232,0,0,8.62037986819518e-246
232,0,1,1.5805223587377493e-261
231,0,0,7.631746689682974e-246
231,0,1,1.2397387165505606e-261
230,0,0,6.917524422218627e-246
230,0,1,9.78635166371493e-262
229,0,0,6.38646192152009e-246
229,0,1,7.77158659200806e-262
228,0,0,6.15178627568895e-246
228,0,1,6.206146295367232e-262
227,0,0,5.913662799559018e-246
227,0,1,4.981693834844068e-262
226,0,0,5.818584480825735e-246
226,0,1,4.0178462060047445e-262
225,0,0,5.783052777724964e-246
225,0,1,3.2545659328585906e-262
224,0,0,5.791509227708804e-246
224,0,1,2.64670616484664e-262
223,0,0,5.833579223464019e-246
223,1,1,4.866234834240366e-263
222,1,0,1.3259677062893662e-245
222,0,1,3.940688710162708e-263
221,0,0,1.3030771191061217e-245
221,0,1,3.204422462057281e-263
220,0,0,1.2971125187966816e-245
220,1,1,5.88879749790572e-264
219,1,0,3.0388531909682664e-245
219,1,1,1.1204152823958385e-264
218,1,0,7.435906532537029e-245
218,0,1,8.994991437702074e-265
217,0,0,6.99856692053467e-245
217,1,1,1.7364653356733688e-265
216,1,0,1.735600311980746e-244
216,0,1,1.3892588394592765e-265
215,0,0,1.6008702536905525e-244
215,1,1,2.7169040514870456e-266
214,1,0,4.0960864509136077e-244
214,0,1,2.1672280522390234e-266
213,0,0,3.748233604233429e-244
213,0,1,1.7386959339811798e-266
212,0,0,3.606718399129944e-244
212,1,1,3.362973730436027e-267
211,1,0,9.132325459687486e-244
211,0,1,2.6897826380923357e-267
210,0,0,8.697555635168296e-244
210,0,1,2.163510168969552e-267
209,0,0,8.433461022977429e-244
209,0,1,1.7494043496013818e-267
208,0,0,8.277578354591884e-244
208,0,1,1.421500725884342e-267
207,0,0,8.344952878394736e-244
207,0,1,1.160285465486119e-267
206,0,0,8.520801598364573e-244
206,0,1,9.51002598063053e-268
205,0,0,8.870898589000449e-244
205,0,1,7.824233760443878e-268
204,0,0,9.120810182971123e-244
204,1,1,1.3647530416890636e-268
203,1,0,2.363789674043986e-243
203,0,1,1.1180524484464946e-268
202,0,0,2.3992918427324404e-243
202,0,1,9.196097500592576e-269
201,0,0,2.493033942177513e-243
201,0,1,7.591498140881116e-269
200,0,0,2.591263904932018e-243
200,1,1,1.303799339379022e-269
199,1,0,6.862886355322618e-243
199,1,1,2.320836865915897e-270
