d,pobs,turn,risk
299,29,0,False
299,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
297,29,0,False
297,28,1,False
297,28,0,False
297,29,1,False
297,29,0,False
297,28,1,False
296,28,0,False
296,29,1,False
296,29,0,False
296,27,1,False
295,27,0,False
295,29,1,False
295,29,0,False
295,28,1,False
295,28,0,False
295,25,1,True
294,25,0,True
294,25,1,True
294,25,0,True
294,24,1,True
293,24,0,True
293,26,1,True
293,26,0,True
293,23,1,True
292,23,0,True
292,24,1,True
292,24,0,True
292,21,1,True
291,21,0,True
291,21,1,True
291,21,0,True
291,22,1,True
291,22,0,True
291,22,1,True
290,22,0,True
290,20,1,True
290,20,0,True
290,21,1,True
289,21,0,True
289,21,1,True
288,21,0,True
288,20,1,True
287,20,0,True
287,19,1,True
286,19,0,True
286,17,1,True
285,17,0,True
285,18,1,True
284,18,0,True
284,17,1,True
284,17,0,True
284,16,1,True
284,16,0,True
284,16,1,True
284,16,0,True
284,15,1,True
284,15,0,True
284,15,1,True
283,15,0,True
283,13,1,True
282,13,0,True
282,13,1,True
281,13,0,True
281,12,1,True
281,12,0,True
281,12,1,True
280,12,0,True
280,12,1,True
280,12,0,True
280,9,1,True
280,9,0,True
280,10,1,True
279,10,0,True
279,8,1,True
278,8,0,True
278,8,1,True
278,8,0,True
278,8,1,True
277,8,0,True
277,6,1,True
277,6,0,True
277,6,1,True
276,6,0,True
276,4,1,True
275,4,0,True
275,5,1,True
274,5,0,True
274,3,1,True
274,3,0,True
274,2,1,True
273,2,0,True
273,2,1,True
272,2,0,True
272,1,1,True
271,1,0,True
271,0,1,True
270,0,0,True
270,1,1,True
269,1,0,True
269,0,1,True
268,0,0,True
268,1,1,True
267,1,0,True
267,1,1,True
266,1,0,True
266,0,1,True
265,0,0,True
265,1,1,True
264,1,0,True
264,0,1,True
263,0,0,True
263,0,1,True
262,0,0,True
262,0,1,True
261,0,0,True
261,1,1,True
260,1,0,True
260,0,1,True
259,0,0,True
259,0,1,True
258,0,0,True
258,1,1,True
257,1,0,True
257,0,1,True
256,0,0,True
256,0,1,True
255,0,0,True
255,1,1,True
254,1,0,True
254,0,1,True
253,0,0,True
253,0,1,True
252,0,0,True
252,1,1,True
251,1,0,True
251,0,1,True
250,0,0,True
250,1,1,True
249,1,0,True
249,0,1,True
248,0,0,
