d,pobs,turn,risk
299,29,0,False
299,29,1,False
299,29,0,False
299,29,1,False
299,29,0,False
299,28,1,False
298,28,0,False
298,29,1,False
297,29,0,False
297,29,1,False
296,29,0,False
296,29,1,False
295,29,0,False
295,28,1,False
294,28,0,False
294,29,1,False
293,29,0,False
293,29,1,False
293,29,0,False
293,29,1,False
292,29,0,False
292,29,1,False
291,29,0,False
291,28,1,False
290,28,0,False
290,28,1,False
289,28,0,False
289,29,1,False
288,29,0,False
288,29,1,False
288,29,0,False
288,29,1,False
287,29,0,False
287,28,1,False
287,28,0,False
287,27,1,False
286,27,0,False
286,27,1,False
286,27,0,False
286,27,1,False
285,27,0,False
285,26,1,True
285,26,0,True
285,27,1,True
285,27,0,True
285,26,1,True
284,26,0,True
284,25,1,True
284,25,0,True
284,24,1,True
284,24,0,True
284,24,1,True
284,24,0,True
284,24,1,True
284,24,0,True
284,23,1,True
283,23,0,True
283,22,1,True
283,22,0,True
283,22,1,True
282,22,0,True
282,21,1,True
282,21,0,True
282,21,1,True
282,21,0,True
282,21,1,True
281,21,0,True
281,20,1,True
280,20,0,True
280,19,1,True
279,19,0,True
279,18,1,True
279,18,0,True
279,18,1,True
279,18,0,True
279,17,1,True
278,17,0,True
278,16,1,True
277,16,0,True
277,16,1,True
277,16,0,True
277,15,1,True
276,15,0,True
276,16,1,True
275,16,0,True
275,14,1,True
274,14,0,True
274,13,1,True
273,13,0,True
273,12,1,True
272,12,0,True
272,11,1,True
272,11,0,True
272,10,1,True
272,10,0,True
272,10,1,True
272,10,0,True
272,9,1,True
271,9,0,True
271,7,1,True
270,7,0,True
270,8,1,True
270,8,0,True
270,8,1,True
269,8,0,True
269,8,1,True
269,8,0,True
269,6,1,True
269,6,0,True
269,5,1,True
268,5,0,True
268,3,1,True
267,3,0,True
267,3,1,True
266,3,0,True
266,3,1,True
266,3,0,True
266,2,1,True
266,2,0,True
266,2,1,True
265,2,0,True
265,2,1,True
264,2,0,True
264,1,1,True
263,1,0,True
263,0,1,True
262,0,0,True
262,0,1,True
261,0,0,True
261,1,1,True
260,1,0,True
260,1,1,True
259,1,0,True
259,0,1,True
258,0,0,True
258,0,1,True
257,0,0,True
257,1,1,True
256,1,0,True
256,0,1,True
255,0,0,True
255,0,1,True
254,0,0,True
254,1,1,True
253,1,0,True
253,0,1,True
252,0,0,True
252,0,1,True
251,0,0,True
251,0,1,True
250,0,0,True
250,0,1,True
249,0,0,True
249,0,1,True
248,0,0,True
248,0,1,True
247,0,0,True
247,0,1,True
246,0,0,True
246,1,1,True
245,1,0,True
245,0,1,True
244,0,0,True
244,1,1,True
243,1,0,True
243,0,1,True
242,0,0,True
242,0,1,True
241,0,0,True
241,0,1,True
240,0,0,
