start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,1599/390625
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,7999/1953125
True,True,8,8,0,0,-1,-1,0
True,False,8,8,0,0,-1,-1,39369/9765625
True,True,8,8,0,0,-1,-1,32/15625
True,False,8,8,0,0,-1,-1,143859/9765625
True,True,8,7,0,0,-1,-1,5173/156250
True,False,8,7,0,0,-1,-1,89543707/976562500
True,True,7,7,0,0,-1,-1,77321/625000
True,False,7,7,0,0,-1,-1,37203694061/156250000000
True,True,6,7,0,0,-1,-1,19716467737/50000000000
True,False,6,7,0,0,-1,-1,603924333607/1309892000000
True,True,6,6,0,0,-1,-1,244857794507/460394000000
True,False,6,6,0,0,-1,-1,3238100339021/6406600000000
True,True,6,7,0,0,-1,-1,2205964509301/3867940000000
True,False,6,7,0,0,-1,-1,26150894789/47648000000
True,True,7,7,0,0,-1,-1,130237807117/224228725000
True,False,7,7,0,0,-1,-1,2286251951/3970000000
True,True,6,7,0,0,-1,-1,233353426841551/394409744000000
True,False,6,7,0,0,-1,-1,8775999/16000000
True,True,7,7,0,0,-1,-1,249007754891759/391269032000000
True,False,7,7,0,0,-1,-1,759485838637/1250000000000
True,True,8,7,0,0,-1,-1,173442771915343/248202025000000
True,False,8,7,0,0,-1,-1,373060482952653/563071316000000
True,True,8,6,0,0,-1,-1,44951151328967673/62400001600000000
True,False,8,6,0,0,-1,-1,101357041351301/157390017400000
True,True,8,6,0,0,-1,-1,1798046234331697/2496000320000000
True,False,8,6,0,0,-1,-1,97290233888558021/144952974672000000
True,True,8,6,0,0,-1,-1,599348806248891/832000192000000
True,False,8,6,0,0,-1,-1,8943074255055929/13770282305000000
True,True,8,7,0,0,-1,-1,47448461202007/61900878080000
True,False,8,7,0,0,-1,-1,140130361132454937/199309503735200000
True,True,8,7,0,0,-1,-1,1186212799644971/1547523616000000
True,False,8,7,0,0,-1,-1,71920030837599282757/98787789531920000000
True,True,8,7,0,0,-1,-1,1186214461699671/1547525792000000
True,False,8,7,0,0,-1,-1,17738557388064999/24364000100000000
True,True,8,7,0,0,-1,-1,47448660648571/61901139200000
True,False,8,7,0,0,-1,-1,1016083049401667733/1522750500310480000
True,True,8,6,0,0,-1,-1,720371/1000000
True,False,8,6,0,0,-1,-1,2507473542497959/3888068411200000
True,True,7,6,0,0,4,3,6358197/16000000
True,False,7,6,0,0,-1,-1,3602573/16000000
True,True,7,5,0,0,-1,-1,24956607/64000000
True,False,7,5,0,0,-1,-1,1459997/3200000
True,True,7,6,0,0,-1,-1,29774677/80000000
True,False,7,6,0,0,-1,-1,7504273/16000000
True,True,7,7,0,0,-1,-1,2199847/5600000
True,False,7,7,0,0,-1,-1,166614149/356000000
True,True,6,7,0,0,-1,-1,76479789/202000000
True,False,6,7,0,0,-1,-1,336689189/754000000
True,True,6,8,0,0,-1,-1,108388713/252500000
True,False,6,8,0,0,-1,-1,3296482397/6080000000
True,True,6,8,0,0,-1,-1,685286963/1198500000
True,False,6,8,0,0,-1,-1,20119079/33125000
True,True,5,8,0,0,2,6,10807133/16000000
True,False,5,8,0,0,-1,-1,29538551/64000000
True,True,5,8,0,0,-1,-1,6349411/12800000
True,False,5,8,0,0,-1,-1,35581547/64000000
True,True,5,7,0,0,-1,-1,11373391/20000000
True,False,5,7,0,0,-1,-1,334365329/672000000
True,True,5,6,0,0,-1,-1,1048609/2000000
True,False,5,6,0,0,-1,-1,1147547643/2368000000
True,True,6,6,0,0,-1,-1,31069/80000
True,False,6,6,0,0,-1,-1,53680617/126250000
True,True,6,5,0,0,-1,-1,204305879/416000000
True,False,6,5,0,0,-1,-1,19838691729/40400000000
True,True,7,5,0,0,-1,-1,820715843/2128000000
True,False,7,5,0,0,-1,-1,85754709067/163600000000
True,True,7,4,0,0,-1,-1,4891554653/9364000000
True,False,7,4,0,0,-1,-1,16495433363/31562500000
True,True,7,5,0,0,-1,-1,143950807471/250068000000
True,False,7,5,0,0,-1,-1,511388853689/959312000000
True,True,6,5,0,0,-1,-1,27613354867/53920000000
True,False,6,5,0,0,-1,-1,10579817535281/22753856000000
True,True,7,5,0,0,-1,-1,595643621/1506448000
True,False,7,5,0,0,-1,-1,28175439630161/54213440000000
True,True,7,4,0,0,-1,-1,369219508083/641360000000
True,False,7,4,0,0,-1,-1,3298185611351/6301504000000
True,True,7,3,0,0,-1,-1,961360327489/1626444000000
True,False,7,3,0,0,-1,-1,43226489/80000000
True,True,7,4,0,0,-1,-1,1304397400433/2268795200000
True,False,7,4,0,0,-1,-1,1674321/3200000
True,True,7,5,0,0,-1,-1,184327/320000
True,False,7,5,0,0,-1,-1,1516303423369/2816245000000
True,True,6,5,0,0,-1,-1,41657/80000
True,False,6,5,0,0,-1,-1,9279513715077/19169285000000
True,True,5,5,0,0,-1,-1,5083449/10000000
True,False,5,5,0,0,-1,-1,271017007/576000000
True,True,6,5,0,0,-1,-1,2666095491536129/5297963048000000
True,False,6,5,0,0,-1,-1,2368722861832099/4811653520000000
True,True,5,5,0,0,2,6,19687101/32000000
True,False,5,5,0,0,2,7,7028453/16000000
True,True,6,5,0,0,-1,-1,22867263/64000000
True,False,6,5,0,0,3,7,7237157/16000000
True,True,6,6,0,0,3,7,4130421/6400000
True,False,6,6,0,0,3,8,15281309/32000000
True,True,6,5,0,0,3,8,2888243/8000000
True,False,6,5,0,0,3,7,7237157/16000000
True,True,6,6,0,0,3,7,4130421/6400000
True,False,6,6,0,0,3,7,20388483/32000000
True,True,5,6,0,0,3,7,12954949/16000000
True,False,5,6,0,0,2,7,19907683/32000000
True,True,6,6,0,0,-1,-1,419549/800000
True,False,6,6,0,0,-1,-1,153627171/320000000
True,True,5,6,0,0,2,6,11734223/16000000
True,False,5,6,0,0,2,6,9898767/16000000
True,True,5,7,0,0,2,6,21839517/32000000
True,False,5,7,0,0,-1,-1,7328561/16000000
True,True,4,7,0,0,1,6,21791833/32000000
True,False,4,7,0,0,-1,-1,29335189/64000000
True,True,4,8,0,0,-1,-1,31768251/64000000
True,False,4,8,0,0,-1,-1,40486679/80000000
True,True,4,8,0,0,-1,-1,38593183/64000000
True,False,4,8,0,0,1,6,4915777/8000000
True,True,5,8,0,0,-1,-1,6349411/12800000
True,False,5,8,0,0,-1,-1,35581547/64000000
True,True,5,7,0,0,-1,-1,11373391/20000000
True,False,5,7,0,0,2,6,21192681/32000000
True,True,5,8,0,0,2,6,10807133/16000000
True,False,5,8,0,0,3,6,3101473/4000000
True,True,5,7,0,0,3,6,54425163/64000000
True,False,5,7,0,0,3,6,49067379/64000000
True,True,4,7,0,0,3,6,14171801/16000000
True,False,4,7,0,0,3,5,24486823/32000000
True,True,4,8,0,0,3,5,25239901/32000000
True,False,4,8,0,0,4,5,12741399/16000000
True,True,4,7,0,0,4,5,447001/512000
True,False,4,7,0,0,4,6,58522231/64000000
