start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,8,8,0,0,0,0,0.0
True,False,8,8,0,0,0,0,0.0
True,True,9,8,0,0,0,0,0.0
True,False,9,8,0,1,0,0,0.0
True,True,8,8,0,1,0,0,0.0
True,False,8,8,0,1,0,0,0.0
True,True,8,7,0,1,0,0,0.0
True,False,8,7,0,1,0,0,0.0
True,True,8,6,0,1,0,0,0.0
True,False,8,6,0,1,0,0,0.0
True,True,8,5,0,1,0,0,0.000538692940725598
True,False,8,5,0,1,0,0,0.0006070444614881084
True,True,7,5,0,1,0,0,0.0015921990555555654
True,False,7,5,0,1,0,0,0.0012235807214860872
True,True,7,4,0,1,0,0,0.005005337932824826
True,False,7,4,0,1,0,0,0.004618989476318378
True,True,7,3,0,1,0,0,0.007279352966152192
True,False,7,3,0,1,0,0,0.005421952876864587
True,True,8,3,0,1,0,0,0.0010329152840110436
True,False,8,3,1,1,0,0,0.00043363634470972305
True,True,7,3,1,1,0,0,0.000910848193341345
True,False,7,3,2,1,0,0,0.0003192834862834877
True,True,8,3,2,1,0,0,0.00018528666696979838
True,False,8,3,2,2,0,0,8.07095515435177e-06
True,True,9,3,2,2,0,0,5.222907476141682e-06
True,False,9,3,2,2,0,0,1.6771415533689814e-06
True,True,8,3,2,2,0,0,9.123174607289347e-07
True,False,8,3,2,2,0,0,6.515456501777137e-07
True,True,7,3,2,2,0,0,3.811590596559519e-07
True,False,7,3,2,2,0,0,3.303973971321975e-07
True,True,7,4,2,2,0,0,5.948552305849738e-08
True,False,7,4,1,2,0,0,2.687474345271735e-09
True,True,7,5,1,2,0,0,4.2826758798105057e-10
True,False,7,5,0,2,0,0,5.040136320109484e-11
True,True,7,4,0,2,0,0,6.131223702133651e-11
True,False,7,4,0,2,0,0,9.47739505838919e-11
True,True,7,3,0,2,0,0,6.161390294383875e-11
True,False,7,3,0,1,0,0,1.4218895073314455e-11
True,True,6,3,0,1,0,0,3.460501100855903e-12
True,False,6,3,0,0,0,0,1.8813383361243328e-12
True,True,6,2,0,0,0,0,2.1655172142683795e-13
True,False,6,2,0,0,0,0,3.9476314335995024e-13
True,True,6,1,0,0,0,0,1.683709125734915e-13
True,False,6,1,0,0,0,0,1.3050089061352603e-13
True,True,6,2,0,0,0,0,3.0617359737831426e-14
True,False,6,2,0,0,0,0,2.4672671787400805e-14
True,True,7,2,0,0,0,0,2.9991032020346967e-15
True,False,7,2,0,1,0,0,5.240623328334328e-15
True,True,8,2,0,1,0,0,1.5556948240855806e-16
True,False,8,2,0,1,0,0,1.7843109089417314e-16
True,True,9,2,0,1,0,0,2.16931285779058e-17
True,False,9,2,0,1,0,0,1.8510961438134248e-17
True,True,9,3,0,1,0,0,2.335905032873998e-18
True,False,9,3,0,1,0,0,1.7655097515250124e-18
True,True,8,3,0,1,0,0,1.982448051715232e-18
True,False,8,3,0,2,0,0,9.834944747231178e-19
True,True,8,2,0,2,0,0,1.5591022812379695e-19
True,False,8,2,0,2,0,0,2.0937157742930675e-19
True,True,8,3,0,2,0,0,
