start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,True
True,True,8,8,0,0,0,0,True
True,False,8,8,0,0,0,0,True
True,True,8,7,0,0,0,0,True
True,False,8,7,0,0,0,0,True
True,True,8,6,0,0,0,0,True
True,False,8,6,0,0,0,0,True
True,True,8,5,0,0,0,0,True
True,False,8,5,0,0,0,0,True
True,True,8,6,0,0,0,0,True
True,False,8,6,0,0,0,0,True
True,True,7,6,0,0,0,0,True
True,False,7,6,0,1,0,0,True
True,True,8,6,0,1,0,0,True
True,False,8,6,0,2,0,0,True
True,True,8,5,0,2,0,0,True
True,False,8,5,0,3,0,0,True
True,True,7,5,0,3,0,0,True
True,False,7,5,1,3,0,0,True
True,True,8,5,1,3,0,0,True
True,False,8,5,1,4,0,0,True
True,True,7,5,1,4,0,0,True
True,False,7,5,2,4,0,0,True
True,True,7,4,2,4,0,0,True
True,False,7,4,2,4,0,0,True
True,True,7,5,2,4,0,0,True
True,False,7,5,1,4,0,0,True
True,True,8,5,1,4,0,0,True
True,False,8,5,0,4,0,0,True
True,True,8,4,0,4,0,0,True
True,False,8,4,0,4,0,0,True
True,True,8,3,0,4,0,0,True
True,False,8,3,0,4,0,0,True
True,True,7,3,0,4,0,0,True
True,False,7,3,1,4,0,0,True
True,True,6,3,1,4,0,0,True
True,False,6,3,1,4,0,0,True
True,True,7,3,1,4,0,0,True
True,False,7,3,1,4,0,0,True
True,True,7,2,1,4,0,0,True
True,False,7,2,1,4,0,0,True
True,True,8,2,1,4,0,0,True
True,False,8,2,1,4,0,0,True
True,True,8,1,1,4,0,0,True
True,False,8,1,2,4,0,0,True
True,True,8,1,2,4,0,0,True
True,False,8,1,3,4,0,0,True
True,True,8,2,3,4,0,0,True
True,False,8,2,3,4,0,0,True
True,True,8,1,3,4,0,0,True
True,False,8,1,2,4,0,0,
