d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
294,29,0,1.0
294,27,1,1.0
294,27,0,1.0
294,26,1,7.076649418202843e-203
293,26,0,6.915362156003782e-203
293,25,1,2.3294893497782913e-204
292,25,0,2.2792810293338116e-204
292,25,1,2.2809106594211406e-204
292,25,0,5.0922742046610636e-204
292,25,1,5.2207133219518774e-204
292,25,0,4.352036434977006e-204
292,24,1,3.779611509687126e-206
292,24,0,1.322054144567614e-206
292,23,1,1.122937015335193e-208
291,23,0,2.3546933654712624e-208
291,22,1,9.870870161459615e-211
290,22,0,
