start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0.0
True,78,0,2,1,0,0.0
True,77,1,2,1,0,0.0
True,76,0,2,1,0,0.0
True,77,0,3,1,0,0.0
True,74,0,2,1,0,0.0
True,74,1,2,1,0,0.0
True,72,1,1,1,0,0.0
True,70,0,1,1,0,0.0
True,69,0,2,1,0,0.0
True,70,1,2,1,0,0.0
True,66,1,1,1,0,0.0
True,66,1,0,1,0,0.0
True,65,2,0,1,0,0.0
True,66,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,78,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,78,1,0,1,0,0.0
True,76,1,1,1,0,0.0
True,75,0,1,1,0,0.0
True,75,1,1,1,0,0.0
True,73,2,1,1,0,0.0
True,71,2,0,1,0,0.0
True,70,3,0,1,0,0.0
True,70,2,0,1,0,0.0
True,68,4,0,1,0,0.0
True,69,4,1,1,0,0.0
True,67,5,1,1,0,0.0
True,64,5,0,1,0,0.0
True,63,5,1,1,0,0.0
True,63,4,1,1,0,0.0
True,62,5,1,1,0,0.0
True,61,5,0,1,0,0.0
True,60,5,1,1,0,0.0
True,58,4,1,1,0,0.0
True,57,3,1,1,0,0.0
True,55,3,2,1,0,0.0
True,55,3,0,1,0,0.0
True,54,2,0,1,0,0.0
True,52,2,1,1,0,0.0
True,51,2,2,1,0,0.0
True,50,2,3,1,0,0.0
True,50,2,4,1,0,0.0
True,48,3,4,1,0,0.0
True,47,3,6,1,0,0.0
True,47,3,8,1,0,0.0
True,45,3,9,1,0,0.0
True,44,3,10,1,0,0.0
True,43,2,10,1,0,0.0
True,42,4,10,1,0,8.099999999999896e-21
True,41,4,9,1,0,1.4255999999999973e-18
True,39,3,9,1,0,6.303676049999978e-15
True,39,3,7,1,0,6.2904365999999814e-15
True,38,3,9,1,0,2.359128730499993e-13
True,37,4,9,1,0,6.623174819249985e-12
True,36,4,10,1,0,1.4647931888129978e-10
True,34,4,9,1,0,3.678411080250715e-08
True,34,3,9,1,0,3.705314404867555e-08
True,33,4,9,1,0,4.3268215424734004e-07
True,32,5,9,1,0,4.256603889505349e-06
True,30,7,9,1,0,0.00022709765758384878
True,28,6,9,1,0,0.00579798428061961
True,27,6,10,1,0,0.020962468759177864
True,26,7,10,1,0,0.06379870039157483
True,25,7,11,1,0,0.14569765877829344
True,24,7,13,1,0,0.27585825015199933
True,22,7,11,1,0,0.4375625628993203
True,21,8,11,1,0,0.4540909090909061
True,19,8,10,1,0,0.4540909090909083
True,19,6,10,1,0,0.4540909090909082
True,18,6,11,1,0,0.4540909090909083
True,17,6,10,1,0,0.45409090909090855
True,16,8,10,1,0,0.4540909090909078
True,15,8,9,1,0,0.45409090909090893
True,14,6,9,1,0,0.45409090909094474
True,12,4,9,1,0,0.4540909090945477
True,13,4,7,1,0,0.45409090909094435
True,9,3,7,1,0,0.4540909090945486
True,7,3,8,1,0,0.4540909094549972
True,7,3,9,1,0,0.4540909454999992
True,6,3,7,1,0,0.45409459049999906
True,5,4,7,1,0,0.4540945499999994
True,5,3,7,1,0,0.4540945499999997
True,4,3,8,1,0,0.45445499999999944
True,3,3,6,1,0,0.4544549999999992
True,2,4,6,1,0,0.45449999999999563
True,127,5,6,1,0,0.0
True,126,4,6,1,0,0.0
True,123,5,6,1,0,0.0
True,124,5,5,1,0,0.0
True,123,6,5,1,0,0.0
True,122,6,3,1,0,0.0
True,120,6,4,1,0,0.0
True,120,4,4,1,0,0.0
True,118,3,4,1,0,0.0
True,118,2,4,1,0,0.0
True,117,2,5,1,0,0.0
True,115,3,5,1,0,0.0
True,115,1,5,1,0,0.0
True,114,1,6,1,0,0.0
True,112,2,6,1,0,0.0
True,110,2,7,1,0,0.0
True,109,2,9,1,0,0.0
True,107,2,8,1,0,0.0
True,106,3,8,1,0,0.0
True,105,2,8,1,0,0.0
True,104,2,10,1,0,0.0
True,102,1,10,1,0,0.0
True,101,2,10,1,0,0.0
True,100,4,10,1,0,0.0
True,100,6,10,1,0,0.0
True,99,4,10,1,0,0.0
True,97,4,11,1,0,0.0
True,97,2,11,1,0,0.0
True,94,3,11,1,0,0.0
True,94,2,11,1,0,0.0
True,93,2,10,1,0,0.0
True,91,0,10,1,0,0.0
