start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,True
True,True,8,8,0,0,0,0,True
True,False,8,8,1,0,0,0,True
True,True,9,8,1,0,0,0,True
True,False,9,8,2,0,0,0,True
True,True,9,7,2,0,0,0,True
True,False,9,7,2,0,0,0,True
True,True,8,7,2,0,0,0,True
True,False,8,7,2,0,0,0,True
True,True,7,7,2,0,0,0,True
True,False,7,7,2,0,0,0,True
True,True,7,6,2,0,0,0,True
True,False,7,6,2,0,0,0,True
True,True,7,7,2,0,0,0,True
True,False,7,7,2,0,0,0,True
True,True,8,7,2,0,0,0,True
True,False,8,7,2,0,0,0,True
True,True,8,6,2,0,0,0,True
True,False,8,6,2,1,0,0,True
True,True,8,5,2,1,0,0,True
True,False,8,5,2,1,0,0,True
True,True,9,5,2,1,0,0,True
True,False,9,5,2,1,0,0,True
True,True,9,5,2,1,0,0,True
True,False,9,5,2,1,0,0,True
True,True,9,6,2,1,0,0,True
True,False,9,6,2,1,0,0,True
True,True,9,6,2,1,0,0,True
True,False,9,6,2,1,0,0,True
True,True,9,5,2,1,0,0,True
True,False,9,5,2,0,0,0,True
True,True,9,5,2,0,0,0,True
True,False,9,5,2,0,0,0,True
True,True,9,6,2,0,0,0,True
True,False,9,6,2,0,0,0,True
True,True,9,6,2,0,0,0,True
True,False,9,6,2,0,0,0,True
True,True,9,6,2,0,0,0,True
True,False,9,6,1,0,0,0,True
True,True,9,6,1,0,0,0,True
True,False,9,6,1,0,0,0,True
True,True,8,6,1,0,0,0,True
True,False,8,6,2,0,0,0,True
True,True,7,6,2,0,0,0,True
True,False,7,6,2,1,0,0,True
True,True,8,6,2,1,0,0,True
True,False,8,6,2,1,0,0,True
True,True,8,7,2,1,0,0,True
True,False,8,7,3,1,0,0,True
True,True,8,8,3,1,0,0,True
True,False,8,8,4,1,0,0,True
True,True,7,8,4,1,0,0,True
True,False,7,8,4,0,0,0,True
True,True,8,8,4,0,0,0,True
True,False,8,8,5,0,0,0,True
True,True,7,8,5,0,0,0,True
True,False,7,8,5,0,0,0,True
True,True,8,8,5,0,0,0,
