d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
294,29,0,1.0
294,27,1,1.0
294,27,0,1.0
294,26,1,2.7582969922619387e-204
293,26,0,2.6954313415954753e-204
293,25,1,3.4806025702750317e-206
292,25,0,3.41493532890666e-206
292,25,1,8.363387893244369e-207
292,25,0,1.7406030715130447e-206
292,25,1,3.5835052093295914e-207
292,25,0,3.7929326166662656e-207
292,24,1,8.303559829817096e-210
292,24,0,2.1445789318755798e-210
292,23,1,1.5765350829871968e-212
291,23,0,2.9208619226943187e-212
291,22,1,1.0915635834429718e-214
290,22,0,1.668581491910105e-214
290,21,1,6.966891835351364e-217
289,21,0,1.0699758104761039e-216
289,19,1,5.657166127632291e-221
289,19,0,1.7003018331596864e-221
289,19,1,4.396452444412439e-222
289,19,0,8.759892274188363e-222
289,21,1,2.287571799325721e-222
288,21,0,5.292074466835802e-222
288,20,1,6.152261194081993e-223
288,20,0,1.7421519037455653e-222
288,18,1,6.0146656405692196e-226
288,18,0,1.8561751342365168e-226
288,18,1,4.724663308107482e-227
287,18,0,1.3468811849248862e-225
287,17,1,6.693971839184864e-229
286,17,0,3.1058080829129077e-228
286,14,1,9.022826193038554e-236
285,14,0,2.1255514151355248e-235
285,14,1,4.149417131851989e-236
285,14,0,4.595499691008857e-236
285,13,1,9.256647897126434e-239
284,13,0,9.165811813572085e-239
284,12,1,5.2009720070803625e-241
283,12,0,5.151402871230246e-241
283,10,1,5.282595647945115e-246
282,10,0,1.2662404083693033e-245
282,10,1,2.576266653028688e-246
282,10,0,2.7614716898800153e-246
282,10,1,3.869026248597143e-247
281,10,0,1.5934349237589178e-246
281,7,1,1.7009448541741228e-254
280,7,0,4.1257097803085896e-254
280,7,1,8.107264483393508e-255
279,7,0,3.0100655363649307e-254
279,6,1,2.935592765456191e-257
279,6,0,8.432684393499573e-258
279,5,1,2.2032305216605197e-260
278,5,0,2.1946814731191525e-260
