d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,28,1,1.0
295,28,0,1.0
295,29,1,1.0
295,29,0,1.0
295,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,28,1,1.0
294,28,0,1.0
294,27,1,1.0
294,27,0,0.0002046612446992338
294,25,1,3.77490158517994e-209
293,25,0,3.6936281804014155e-209
293,26,1,4.433209172106861e-210
293,26,0,7.172285646053436e-210
293,25,1,6.146769984267952e-211
292,25,0,2.8282990193040115e-210
292,26,1,1.6644454779569464e-211
292,26,0,5.2325929107930455e-211
292,25,1,2.3043328169060906e-212
292,25,0,5.316326502484859e-212
292,26,1,1.9356500528170357e-213
292,26,0,8.934681978848565e-213
292,25,1,2.662974471987924e-214
292,25,0,8.269748611323704e-214
292,23,1,1.3076712447507568e-217
292,23,0,3.987741823849927e-218
292,23,1,9.800999281618172e-219
292,23,0,2.662873274851688e-218
292,21,1,5.5851985913709046e-223
292,21,0,1.6941285496738983e-223
292,22,1,1.0395251104310899e-224
291,22,0,1.0836075209691912e-223
291,19,1,2.749110316774031e-228
291,19,0,1.9248432151500413e-228
291,19,1,4.395656824883939e-229
291,19,0,4.429732046936385e-229
291,18,1,1.1620665288855065e-231
290,18,0,1.1463223498806802e-231
290,18,1,2.688232417441756e-232
290,18,0,5.47731952342577e-232
290,16,1,8.361304006893858e-237
289,16,0,8.175733677374326e-237
289,17,1,4.886409784464671e-238
288,17,0,5.457803651663866e-237
288,16,1,2.311678056356252e-238
288,16,0,5.2857693144402866e-238
288,14,1,2.60558855150232e-242
288,14,0,7.889863900233348e-243
288,13,1,6.028883267157811e-245
287,13,0,5.970180266599614e-245
287,14,1,5.594092984729719e-246
287,14,0,1.3886617380713539e-245
287,13,1,8.215845255817229e-247
286,13,0,4.890300015187041e-246
286,11,1,1.3158630875520994e-250
286,11,0,3.915404010876299e-251
286,10,1,2.3313682559646295e-253
285,10,0,2.3137832941344856e-253
285,11,1,1.6673084070741773e-254
284,11,0,1.7138484866920572e-253
284,11,1,4.162361535218546e-255
283,11,0,1.0685597807163504e-253
283,9,1,4.782659632579221e-256
282,9,0,4.7013057278432523e-256
282,9,1,9.580917772993833e-257
282,9,0,1.6557928739625185e-256
282,11,1,3.4330358972201595e-257
281,11,0,8.274770839592377e-257
281,10,1,7.393984426975884e-258
280,10,0,1.1507381228332908e-256
280,8,1,1.2660401307616802e-260
280,8,0,3.7316480665651434e-261
280,7,1,3.2736431759524055e-263
280,7,0,9.635232960782206e-264
280,6,1,3.9106888373192955e-266
279,6,0,3.8556624760955633e-266
279,6,1,8.022535356886186e-267
279,6,0,1.749840545287434e-266
279,5,1,5.028744193122995e-270
278,5,0,9.361100038497054e-270
278,4,1,5.391814686488587e-273
277,4,0,1.413349639188695e-272
277,5,1,1.5080453409817702e-273
276,5,0,1.161902443959473e-272
276,4,1,7.710020622794309e-274
275,4,0,4.4720398063149405e-273
275,2,1,7.609549784879638e-279
274,2,0,7.599988883877602e-279
274,1,1,8.138708852271064e-282
273,1,0,8.132620058913068e-282
273,1,1,1.6813764456021027e-282
273,1,0,2.4725303595642686e-282
273,1,1,2.7379171699872374e-283
272,1,0,1.2211487881663777e-282
272,0,1,9.424462599753606e-286
271,0,0,2.4410041378635544e-285
271,0,1,7.38079320817216e-286
270,0,0,3.79119293906393e-285
270,1,1,1.5721666435347927e-286
269,1,0,8.03132443500516e-285
269,0,1,1.2263490056610964e-286
268,0,0,6.317894753633301e-285
268,0,1,9.52457808418848e-287
267,0,0,5.237273887213163e-285
267,0,1,7.580266336972315e-287
266,0,0,4.431946188059513e-285
266,0,1,6.00078971721018e-287
265,0,0,3.851931012692358e-285
265,0,1,4.7693271080402415e-287
264,0,0,3.4240003957413085e-285
264,0,1,3.804069708508417e-287
263,0,0,3.1000213591519783e-285
263,1,1,7.602638256841557e-288
262,1,0,5.8466614538814235e-285
262,0,1,6.039649587221581e-288
261,0,0,5.022866142253634e-285
261,1,1,1.2232923453867788e-288
260,1,0,9.598160179592783e-285
260,0,1,9.67801639394327e-289
259,0,0,8.197371831834859e-285
259,0,1,7.6907276364375035e-289
258,0,0,7.155664140322181e-285
258,0,1,6.135924883118805e-289
257,0,0,6.416279481609411e-285
257,0,1,4.912979949646645e-289
256,0,0,5.879826960036842e-285
256,1,1,9.666014554930739e-290
255,1,0,1.1157886229777906e-284
255,0,1,7.708197964032186e-290
254,0,0,1.0020584034134887e-284
254,1,1,1.537631480517503e-290
253,1,0,1.9573708023313504e-284
253,0,1,1.2211160435163573e-290
252,0,0,1.729240251003804e-284
252,1,1,2.4705029816958794e-291
251,1,0,3.46737505617652e-284
251,0,1,1.9539431072881486e-291
250,0,0,3.022294984802794e-284
250,0,1,1.553098738665596e-291
249,0,0,2.712535493063506e-284
249,1,1,3.1302396809904593e-292
248,1,0,5.49234948278805e-284
248,0,1,2.477969388938787e-292
247,0,0,4.8575740202368077e-284
247,0,1,1.9715285064490679e-292
246,0,0,4.4161080757705687e-284
246,1,1,3.957271576877523e-293
