d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
290,29,0,1.0
290,29,1,1.0
289,29,0,1.0
289,29,1,1.0
288,29,0,1.0
288,28,1,1.0
287,28,0,1.0
287,28,1,1.0
286,28,0,1.0
286,29,1,1.0
286,29,0,1.0
286,28,1,1.0
286,28,0,1.0
286,27,1,1.0
285,27,0,1.0908026171365047e-06
285,29,1,1.0
284,29,0,1.6216958712823972e-07
284,28,1,1.0
284,28,0,6.480991913899488e-08
284,27,1,1.0
283,27,0,1.913941848089468e-08
283,25,1,1.625655273659457e-207
282,25,0,1.589867973068177e-207
282,24,1,2.220522268718215e-209
281,24,0,2.1725015594004338e-209
281,25,1,2.800842370921367e-210
280,25,0,1.5341520404817495e-209
280,26,1,3.383090864606415e-210
279,26,0,8.128741041804059e-210
279,23,1,7.147317326017444e-213
278,23,0,1.7271036769427291e-212
278,25,1,4.0485969451283394e-213
277,25,0,9.8296969927326e-213
277,23,1,2.0635002052115896e-213
277,23,0,6.033839346666234e-214
277,23,1,1.408019733786169e-214
277,23,0,6.165006869377981e-214
277,24,1,1.480615451520531e-214
276,24,0,6.628683152847816e-214
276,22,1,3.736336214073572e-216
275,22,0,3.6625667495551237e-216
275,22,1,8.24305279944106e-217
274,22,0,5.5202543452805117e-216
274,21,1,7.929347551970349e-219
274,21,0,3.201410264834457e-219
274,19,1,2.2296725433209646e-223
274,19,0,6.302033574557296e-224
274,17,1,1.8554383549337106e-228
273,17,0,4.6175917625682726e-228
273,18,1,4.3909994864281684e-229
272,18,0,3.4900280173917274e-228
272,15,1,5.15033643170831e-233
