d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,28,1,1.0
297,28,0,1.0
297,29,1,1.0
297,29,0,1.0
297,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,27,1,1.0
295,27,0,1.0
295,29,1,1.0
295,29,0,0.0026088621967278397
295,28,1,1.0
295,28,0,0.0008658459933082916
295,25,1,5.962071257357644e-209
294,25,0,1.3347124020301704e-208
294,25,1,2.714663681202572e-209
294,25,0,2.9661569917421866e-209
294,24,1,1.109974337516635e-211
293,24,0,1.0894089262107954e-211
293,26,1,2.843592162626017e-212
293,26,0,1.9872692026074025e-212
293,23,1,2.1561167897051812e-215
292,23,0,4.879764367206163e-215
292,24,1,5.911501004783625e-216
292,24,0,1.0761970683033288e-215
292,21,1,3.0199992210189827e-220
291,21,0,6.878108634478888e-220
291,21,1,1.41295399315572e-220
291,21,0,1.5264719543075813e-220
291,22,1,1.126329237922342e-221
291,22,0,2.9701328549494374e-221
291,22,1,9.541058139758481e-223
290,22,0,1.648193665849849e-221
290,20,1,1.415972452060787e-223
290,20,0,4.2627031551031934e-224
290,21,1,4.990614180359592e-226
289,21,0,2.353190726440323e-224
289,21,1,1.8546902946116948e-226
288,21,0,1.3115106022239226e-224
288,20,1,6.013975851299531e-227
287,20,0,2.849981983909554e-225
287,19,1,2.1809577695693687e-227
286,19,0,1.479831922080211e-226
286,17,1,3.048344156392727e-231
285,17,0,3.0057351353136164e-231
285,18,1,1.3666701053044983e-232
284,18,0,2.0048241630961858e-231
284,17,1,6.685034201819543e-233
284,17,0,1.7017012632412264e-232
284,16,1,7.419834838574994e-235
284,16,0,1.5091911071929347e-234
284,16,1,3.14910428003411e-235
284,16,0,3.698168429453346e-236
284,15,1,2.9337767216040552e-238
284,15,0,2.2373729166666876e-238
284,15,1,4.644211321350962e-239
283,15,0,4.879649844070937e-239
283,13,1,2.0212123176076703e-243
282,13,0,2.000645507444737e-243
282,13,1,4.202596909918841e-244
281,13,0,2.8726713326459284e-243
281,12,1,2.0348462146399463e-246
281,12,0,1.0232762968988948e-246
281,12,1,2.1482430356811273e-247
280,12,0,6.463416768260879e-247
280,12,1,4.7208069440897856e-247
280,12,0,3.762049808545464e-247
280,9,1,1.4601307459699162e-255
280,9,0,1.0366440054755973e-255
280,10,1,1.0204496280835061e-256
279,10,0,7.887082007600616e-256
279,8,1,2.324138821376896e-258
278,8,0,2.3089155232053584e-258
278,8,1,4.9898063812282155e-259
278,8,0,9.070709640115545e-259
278,8,1,3.5049381581079826e-260
277,8,0,2.856069293585144e-259
277,6,1,1.8561378393242125e-264
277,6,0,5.345353919790263e-265
277,6,1,1.1853759984839753e-265
276,6,0,7.845570694878054e-265
276,4,1,1.078744882152517e-270
275,4,0,1.0753777825170776e-270
275,5,1,5.345894133492188e-272
274,5,0,7.35259272778767e-271
274,3,1,1.1603918435086954e-273
274,3,0,3.27412353604394e-274
274,2,1,4.840557002653609e-277
273,2,0,4.832677504517788e-277
273,2,1,9.672912020066836e-278
272,2,0,6.158400612602688e-277
272,1,1,6.489694586697393e-281
271,1,0,6.486386251677479e-281
271,0,1,5.150335742681815e-284
270,0,0,1.5482622572600662e-283
270,1,1,1.0582430313895016e-284
269,1,0,3.5277220507347533e-283
269,0,1,8.343680834608826e-285
268,0,0,2.757821084668257e-283
268,1,1,1.7371099635450256e-285
267,1,0,5.870852390354299e-283
267,1,1,3.730993697623071e-286
266,1,0,1.2707973091394118e-282
266,0,1,2.903011545592574e-286
265,0,0,9.03269136565011e-283
265,1,1,6.310864821135673e-287
264,1,0,1.968352886298173e-282
264,0,1,4.8933987771326936e-287
263,0,0,1.4062719188537317e-282
263,0,1,3.81786584482995e-287
262,0,0,1.0328972179551962e-282
262,0,1,2.995728719234881e-287
261,0,0,7.836008763821999e-283
261,1,1,6.328612236902367e-288
260,1,0,1.6609803448444024e-282
260,0,1,4.898761229390194e-288
259,0,0,1.2613755221582508e-282
259,0,1,3.8886222409129455e-288
258,0,0,9.927221522462378e-283
258,1,1,8.159778779931829e-289
257,1,0,2.0848521437767584e-282
257,0,1,6.389761488859021e-289
256,0,0,1.6381126187668117e-282
256,0,1,5.031940179127276e-289
255,0,0,1.3356559540409543e-282
255,1,1,1.0488463163641955e-289
254,1,0,2.7851352132005403e-282
254,0,1,8.228073113158939e-290
253,0,0,2.260693539658366e-282
253,0,1,6.491078857318043e-290
252,0,0,1.8848204746929468e-282
252,1,1,1.3439989333746927e-290
251,1,0,3.954446900329477e-282
251,0,1,1.056222781913079e-290
250,0,0,3.3051668079224155e-282
250,1,1,2.215173314499229e-291
249,1,0,6.931677225310753e-282
249,0,1,1.734815642290661e-291
248,0,0,5.7601700574220774e-282
248,0,1,1.3667280402432206e-291
247,0,0,5.009261139230475e-282
247,0,1,1.0826645321572847e-291
246,0,0,4.453610731440124e-282
246,1,1,2.2070310408369857e-292
245,1,0,9.184408837098469e-282
245,0,1,1.7416011876777439e-292
244,0,0,8.14434623788928e-282
244,0,1,1.368449657931516e-292
243,0,0,7.367004911107658e-282
243,0,1,1.10195031916987e-292
242,0,0,6.828196979644193e-282
242,0,1,8.827609685524931e-293
241,0,0,6.4517215681108934e-282
241,0,1,7.101059835674892e-293
