d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
299,29,0,1.0
299,29,1,1.0
299,29,0,1.0
299,28,1,1.0
298,28,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
294,28,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,28,1,1.0
290,28,0,1.0
290,28,1,1.0
289,28,0,1.0
289,29,1,1.0
288,29,0,1.0
288,29,1,1.0
288,29,0,1.0
288,29,1,1.0
287,29,0,1.0
287,28,1,1.0
287,28,0,1.0
287,27,1,1.0
286,27,0,2.0936778343353236e-06
286,27,1,1.0
286,27,0,1.1428982420748151e-07
286,27,1,1.2473534594630213e-07
285,27,0,9.557319066045706e-08
285,26,1,2.468435850555078e-206
285,26,0,8.052255979466153e-206
285,27,1,1.2910959862557037e-206
285,27,0,1.8384254586459447e-206
285,26,1,2.029149759026565e-207
284,26,0,8.702819520073605e-207
284,25,1,3.6205294199116313e-209
284,25,0,6.37710217006833e-209
284,24,1,1.1188780127531678e-211
284,24,0,3.9696730655158275e-212
284,24,1,9.159408469942113e-213
284,24,0,5.7947174080712765e-213
284,24,1,1.0350469526618045e-213
284,24,0,1.1351498015377273e-213
284,23,1,2.775509297920513e-216
283,23,0,5.699261669283678e-216
283,22,1,1.9346632815661307e-218
283,22,0,9.265007119378926e-219
283,22,1,2.259668846163072e-219
282,22,0,4.541350484233191e-219
282,21,1,1.4647772111176102e-221
282,21,0,8.228053040024986e-222
282,21,1,1.9542920534920452e-222
282,21,0,1.3404862591751306e-222
282,21,1,7.606251719550108e-223
281,21,0,2.1321098167598316e-222
281,20,1,1.8752062050975753e-225
280,20,0,4.473059327847376e-225
280,19,1,1.115270394348183e-227
279,19,0,2.1530142559483354e-227
279,18,1,6.137437475991814e-230
279,18,0,3.302637045747924e-230
279,18,1,8.003304980355258e-231
279,18,0,5.459776673328291e-231
279,17,1,1.209235644495767e-233
278,17,0,2.7245283468937775e-233
278,16,1,5.942437819612725e-236
277,16,0,1.1795328019489811e-235
277,16,1,2.8867828333803074e-236
277,16,0,2.161445893290528e-236
277,15,1,3.7196632366639154e-239
276,15,0,9.562797384680869e-239
276,16,1,2.1145708509880344e-239
275,16,0,1.0060182283146102e-238
275,14,1,3.666823105606227e-241
274,14,0,3.622921719811144e-241
274,13,1,2.649014212353075e-243
273,13,0,2.6444982039153707e-243
273,12,1,1.8090081704111894e-245
272,12,0,1.8073468983251768e-245
272,11,1,1.1657753499337501e-247
272,11,0,3.298325612394707e-248
272,10,1,1.9367539808057048e-250
272,10,0,5.5332154009948446e-251
272,10,1,1.0990953107635116e-251
272,10,0,1.9878379984024104e-251
272,9,1,1.1069005406418045e-254
271,9,0,1.6261503876408798e-254
271,7,1,1.7307381990460008e-259
270,7,0,1.7378227852039346e-259
270,8,1,1.0830753925492157e-260
270,8,0,3.692674159492133e-260
270,8,1,7.07738824135736e-262
269,8,0,2.361185762321731e-260
269,8,1,1.821911630899758e-262
269,8,0,4.086812177296138e-261
269,6,1,1.4922717376362558e-263
269,6,0,4.1769210927944226e-264
269,5,1,1.3407756036766353e-266
268,5,0,1.322032443065954e-266
268,3,1,1.4700361586514665e-272
267,3,0,3.81156551117101e-272
267,3,1,8.989239250923569e-273
266,3,0,3.076695803837123e-272
266,3,1,5.542127312184675e-273
266,3,0,5.645014502451082e-273
266,2,1,1.04597827029885e-276
266,2,0,1.2462716087464302e-276
266,2,1,2.465727539909427e-277
265,2,0,2.820411475512032e-277
265,2,1,2.0530133772429303e-277
264,2,0,6.024919965081924e-277
264,1,1,2.697490101518222e-281
263,1,0,2.700863988918322e-281
263,0,1,3.1123859999098255e-284
262,0,0,1.3580664342221565e-283
262,0,1,2.472477109500916e-284
261,0,0,1.6834813683521293e-283
261,1,1,5.008186687428071e-285
260,1,0,3.7687931473317794e-283
260,1,1,1.0460636245264375e-285
259,1,0,8.379944375249623e-283
259,0,1,8.202635107912036e-286
258,0,0,6.116211178213107e-283
258,0,1,6.466925702258299e-286
257,0,0,4.558858304032741e-283
257,1,1,1.3432627854765893e-286
256,1,0,1.0108570653508237e-282
256,0,1,1.0548506650409004e-286
255,0,0,7.606180293808634e-283
255,0,1,8.328616200127087e-287
254,0,0,5.925989017484727e-283
254,1,1,1.7201854696374137e-287
253,1,0,1.2882386550495884e-282
253,0,1,1.3397146168605755e-287
252,0,0,1.0037983945856008e-282
252,0,1,1.0697360818880107e-287
251,0,0,8.117212482494522e-283
251,0,1,8.500641745456233e-288
250,0,0,6.811156334333109e-283
250,0,1,6.785397192791958e-288
249,0,0,5.857925039527198e-283
249,0,1,5.4382357647615004e-288
248,0,0,5.294331002943804e-283
248,0,1,4.3744485533799404e-288
247,0,0,4.858200876745446e-283
247,0,1,3.530276131234884e-288
246,0,0,4.547256524029116e-283
246,1,1,6.729050779986605e-289
245,1,0,9.131894170039055e-283
245,0,1,5.408704744327347e-289
244,0,0,8.37802636473928e-283
244,1,1,1.0457334373859932e-289
243,1,0,1.7310948807496263e-282
243,0,1,8.370540221360096e-290
242,0,0,1.5626033035222107e-282
242,0,1,6.728172046402185e-290
241,0,0,1.4463893219931472e-282
