d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,28,1,1.0
297,28,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
294,29,0,1.0
294,29,1,1.0
294,29,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
290,29,0,1.0
290,28,1,1.0
290,28,0,1.0
290,29,1,1.0
289,29,0,1.0
289,28,1,1.0
289,28,0,1.0
289,29,1,1.0
289,29,0,1.0
289,29,1,1.0
289,29,0,1.0
289,28,1,1.0
289,28,0,1.0
289,29,1,1.0
288,29,0,1.0
288,29,1,1.0
288,29,0,1.0
288,28,1,1.0
287,28,0,1.0
287,28,1,1.0
287,28,0,1.0
287,27,1,1.0
287,27,0,2.8239019415501465e-09
287,26,1,7.504841933338133e-209
287,26,0,8.024915210842425e-209
287,26,1,1.750848589940634e-209
286,26,0,1.9801573381211352e-209
286,26,1,2.049733838739653e-209
286,26,0,1.5682695152951932e-209
286,24,1,1.841085765841224e-214
285,24,0,1.8039333359956089e-214
285,24,1,3.9475997011011326e-215
285,24,0,7.94657669128416e-215
285,22,1,2.6184740419393627e-219
284,22,0,2.569260451029637e-219
284,21,1,3.0790016186210876e-221
284,21,0,9.086038787891272e-222
284,19,1,2.800474677580091e-226
283,19,0,6.6977777667610845e-226
283,20,1,6.228660421167637e-227
282,20,0,5.1696582905267254e-226
282,20,1,1.490605770225399e-227
281,20,0,3.240142993707952e-226
281,20,1,4.248716868207731e-228
280,20,0,1.9306241904038177e-226
280,18,1,1.9343922706367125e-228
279,18,0,1.8847248642714084e-228
279,18,1,3.8164889716337854e-229
278,18,0,2.256450831759111e-228
278,15,1,9.35424528350396e-236
278,15,0,6.66632716974104e-236
278,16,1,5.842453246332355e-237
277,16,0,5.205537400469961e-236
277,15,1,3.2343082953877175e-237
277,15,0,5.350111915609339e-237
277,16,1,2.069019874953864e-238
276,16,0,3.523206517594098e-237
276,16,1,5.141264768169414e-239
276,16,0,6.240048720951947e-238
276,14,1,4.807197157273765e-240
275,14,0,4.7938945713893425e-240
275,14,1,9.584994053055101e-241
275,14,0,1.695598443116774e-240
275,14,1,9.232725589904728e-243
275,14,0,1.0221395975881565e-241
275,12,1,3.615589373224972e-246
274,12,0,3.5785483113907014e-246
274,13,1,1.1063028172088934e-247
273,13,0,2.3639517599939775e-246
273,13,1,2.7883057199722458e-248
273,13,0,4.183643358948292e-247
273,11,1,2.636661652824822e-249
272,11,0,2.611018143306626e-249
272,9,1,1.7558561467900374e-254
271,9,0,4.442729029986954e-254
271,9,1,1.0572149424515659e-254
271,9,0,1.0049898019872002e-254
271,8,1,1.172767272490859e-257
271,8,0,3.3083408537047913e-258
271,6,1,1.164283059877041e-263
270,6,0,2.9386392042302092e-263
270,7,1,2.3594960539376946e-264
269,7,0,2.355497683672732e-263
269,7,1,5.147456864131591e-265
268,7,0,1.5138413748203051e-263
268,7,1,1.2263067804964066e-265
268,7,0,2.653287420113025e-264
268,6,1,1.7134206781571315e-266
267,6,0,5.568118065522941e-265
267,4,1,5.413291887716305e-270
266,4,0,5.399411514741475e-270
266,4,1,1.053831771762504e-270
266,4,0,3.2891789303902697e-270
266,4,1,1.5304173824081877e-270
265,4,0,4.658141908871758e-270
265,2,1,1.3812715772430057e-276
264,2,0,1.378937294870004e-276
264,2,1,2.756163353008539e-277
264,2,0,5.497045550530353e-277
264,0,1,6.750440752607148e-284
263,0,0,1.9099546202996195e-283
263,1,1,1.3689101817455278e-284
262,1,0,4.517065886973742e-283
262,0,1,1.0828164019101082e-284
261,0,0,3.5879363984721765e-283
261,0,1,8.602290816142658e-285
260,0,0,2.936241845837297e-283
260,0,1,6.86058574709228e-285
259,0,0,2.4711414734288195e-283
259,0,1,5.4905952015723946e-285
258,0,0,2.1327909692240536e-283
258,0,1,4.407864642495246e-285
257,0,0,1.8815585479602697e-283
257,1,1,8.593760849651377e-286
256,1,0,3.887359717287157e-283
256,0,1,6.872094543777771e-286
255,0,0,3.177874003478255e-283
255,0,1,5.5142422984110065e-286
254,0,0,2.6910682267723868e-283
254,0,1,4.438296594333167e-286
253,0,0,2.3528320830943387e-283
253,0,1,3.5821133030996146e-286
252,0,0,2.1141883308030961e-283
252,0,1,2.898204970746208e-286
251,0,0,1.9427142126784487e-283
251,0,1,2.3500366080438936e-286
250,0,0,1.7992641908660354e-283
250,0,1,1.9093192524875131e-286
249,0,0,1.72246089731712e-283
249,0,1,1.5540178268494504e-286
248,0,0,1.6498549074931215e-283
248,0,1,1.2668737481943233e-286
247,0,0,1.5927136501661804e-283
247,0,1,1.0343010569295907e-286
246,0,0,1.5467600379712086e-283
246,0,1,8.45555525779845e-287
245,0,0,1.5091105669853162e-283
245,0,1,6.921047314152647e-287
244,0,0,1.463463415949965e-283
244,0,1,5.671471650997631e-287
243,0,0,1.4515293405835484e-283
243,0,1,4.652426904188214e-287
242,0,0,1.429350870907065e-283
