d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,28,1,1.0
297,28,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
294,28,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,28,1,1.0
291,28,0,1.0
291,28,1,1.0
290,28,0,1.0
290,28,1,1.0
290,28,0,1.0
290,28,1,1.0
289,28,0,1.0
289,27,1,1.0
288,27,0,3.3020068387229154e-05
288,26,1,2.7679076720511063e-205
287,26,0,1.0004151597361876e-204
287,24,1,4.1456734803477197e-209
286,24,0,4.0630331236195097e-209
286,23,1,5.505811697504593e-211
286,23,0,1.63624593302756e-211
286,23,1,3.445453207285078e-212
286,23,0,6.043997996846819e-212
286,23,1,4.4032037453647486e-213
285,23,0,2.2408851181874217e-212
285,21,1,1.367788216348428e-216
285,21,0,4.051281287801643e-217
285,21,1,8.737935410046756e-218
285,21,0,1.568673189992388e-217
285,21,1,1.2883191499345822e-218
285,21,0,1.903796741837429e-218
285,20,1,4.680261172440579e-221
284,20,0,4.662389486095322e-221
284,19,1,2.2292338277956463e-223
284,19,0,1.3818498096098611e-223
284,20,1,4.355876260253458e-225
284,20,0,2.521641458565604e-224
284,20,1,3.612221726262278e-226
283,20,0,1.463084262587855e-224
283,19,1,1.5600751777964062e-226
283,19,0,1.0035803260127601e-225
283,20,1,1.2979067514255625e-227
282,20,0,5.814888526182454e-226
282,20,1,4.4405719607029206e-228
281,20,0,3.3394241732747645e-226
281,18,1,3.359823684446631e-228
280,18,0,3.305918419693434e-228
280,18,1,6.713292725887832e-229
280,18,0,1.1544665099948581e-228
280,16,1,2.3374612178484347e-233
280,16,0,6.871942244980026e-234
280,16,1,1.3962876702991597e-234
280,16,0,2.6806908581651924e-234
280,14,1,3.7645826951285126e-239
279,14,0,3.684550649596118e-239
279,13,1,2.817764935478544e-241
278,13,0,2.786421962025395e-241
