start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,9,9,0,0,0,0,0.0
True,False,9,9,1,0,0,0,0.0
True,True,9,9,1,0,0,0,0.0
True,False,9,9,2,0,0,0,0.0
True,True,9,9,2,0,0,0,0.0
True,False,9,9,2,1,0,0,0.0
True,True,9,9,2,1,0,0,0.0
True,False,9,9,3,1,0,0,0.0
True,True,9,9,3,1,0,0,0.0
True,False,9,9,4,1,0,0,0.0
True,True,9,8,4,1,0,0,2.7632481786167117e-06
True,False,9,8,4,1,0,0,6.473816671655976e-06
True,True,9,9,4,1,0,0,0.0
True,False,9,9,4,2,0,0,1.1944593024371742e-06
True,True,9,9,4,2,0,0,5.973653722653778e-07
True,False,9,9,4,3,0,0,1.32219222250396e-06
True,True,8,9,4,3,0,0,1.4762269357992208e-06
True,False,8,9,4,4,0,0,1.8575354998837702e-06
True,True,8,8,4,4,0,0,6.371240672914061e-07
True,False,8,8,4,4,0,0,4.178367913489398e-07
True,True,8,9,4,4,0,0,6.645257161305838e-08
True,False,8,9,4,5,0,0,4.183910266460788e-08
True,True,8,9,4,5,0,0,1.1345727106036286e-08
True,False,8,9,4,5,0,0,8.230968297739564e-09
True,True,8,9,4,5,0,0,2.253060021772961e-09
True,False,8,9,5,5,0,0,8.726278061562402e-10
True,True,8,8,5,5,0,0,5.201812615858173e-10
True,False,8,8,5,5,0,0,3.9325083587836635e-10
True,True,8,7,5,5,0,0,1.7341428654389305e-10
True,False,8,7,5,5,0,0,1.5935188497563182e-10
True,True,8,8,5,5,0,0,2.6912670657354294e-11
True,False,8,8,6,5,0,0,9.02999137491261e-12
True,True,7,8,6,5,0,0,3.6030272691534057e-12
True,False,7,8,6,5,0,0,3.70498815799223e-12
True,True,7,7,6,5,0,0,1.4152664774779878e-12
True,False,7,7,5,5,0,0,1.9482044900372273e-13
True,True,8,7,5,5,0,0,3.3800940108059403e-14
True,False,8,7,5,5,0,0,3.890426881213527e-14
True,True,9,7,5,5,0,0,8.21145138612698e-15
True,False,9,7,6,5,0,0,2.584118672207565e-15
True,True,9,8,6,5,0,0,5.872845399270513e-16
True,False,9,8,6,5,0,0,4.703830786175469e-16
True,True,8,8,6,5,0,0,1.757958360394051e-16
True,False,8,8,6,5,0,0,1.6004336383861585e-16
True,True,8,9,6,5,0,0,3.3963595340399115e-17
True,False,8,9,6,5,0,0,3.0446538651676834e-17
True,True,8,8,6,5,0,0,1.098723975246282e-17
True,False,8,8,6,5,0,0,1.0100776026579328e-17
True,True,7,8,6,5,0,0,3.8791004153052864e-18
True,False,7,8,6,4,0,0,3.8886991425979296e-19
True,True,8,8,6,4,0,0,7.713580216443849e-20
True,False,8,8,6,4,0,0,9.599311950978477e-20
True,True,7,8,6,4,0,0,4.163774677227568e-20
True,False,7,8,6,4,0,0,3.397090945195384e-20
True,True,8,8,6,4,0,0,6.7198323369172585e-21
True,False,8,8,7,4,0,0,1.9027594620291513e-21
