d,pobs,turn,risk
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,28,1,1
296,28,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,28,1,1
295,28,0,1
295,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
290,29,0,1
290,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,28,1,1
288,28,0,1
288,29,1,1
287,29,0,1
287,28,1,1
287,28,0,1
287,28,1,1
286,28,0,1
286,28,1,1
286,28,0,1
286,26,1,2266192935918337271634989783592024039040197118761897717785494836556158000388723881357089740893424308625652060146740044083561624724945216209906855123864678034003291795640447832985694832171224958698941/2567765023206928376512382736366683701607115522388596479751972936530477882112240916668907788627161406055956563581065484690298576555105102643637845983234103754012334941049872547074952793492652676826808236922006642939943816135545180210673636621166328424191369270507188502539985422988978037292063839104798412504987249748142147623260659532744940597357667494069386903878377707323338823361805296267204940
285,26,0,2316671113399859381392736857356962718620109575552657873008619674112583692183914927212612335933405083777568193150606295145381322315075192730297659025031950834806074546669162099853935910949971003646813/2683462653945792517011585581282169655877882164994093463812017005188070060146484105408358045170208970996236319583305526459338759274782470726165865980911250928809058474722391703105140224326361028098197424704198952707022011577415017218424553196852637855442832772237479193699069425597227315385340722781719446841459917036059877153826919332531679367066863176759688909381893595924320006480031875749785524
285,26,1,2266192935918337271634989783592024039040197118761897717785494836556158000388723881357089740893424308625652060146740044083561624724945216209906855123864678034003291795640447832985694832171224958698941/2567765023206928376512382736366683701607115522388596479751972936530477882112240916668907788627161406055956563581065484690298576555105102643637845983234103754012334941049872547074952793492652676826808236922006642939943816135545180210673636621166328424191369270507188502539985422988978037292063839104798412504987249748142147623260659532744940597357667494069386903878377707323338823361805296267204940
284,26,0,147451621742308513913214562973284930952887240744399109532398855248674682327188917831750675732619414311621716083668910992870350778973662989552897395816087250360301244985523625765524021962287099277890/21741569581541041405317621204195243735533664567456490577987349962672956731258153938243645916532695801645974790448305056989290775998043621060133303921074833163978385638216183133927650962617140847299448801920011284405090837551480409010565223129551360876551316626490470037472783282885643385936683446252794298563493455217237859453693722479360795559536450373955124770437704878661669976171161144772651
284,26,1,117776192840123521777444951378500869053432344877756724784704826615762539959336909165479822137533693614341090813051221052762539725914298886956057290078296911404130527085372810058113502116053619799081/13870955487395994115185103076830614133874861707178357261066102894429787326264407668391818037692176766060170541526276507893824611765849833761431030381454740962740743349477535328101313900498709763449123614818967773908680210718561550979440722226820929621035044458644868993408305973244945581013572530505596633814666911889284823551053498922373801420004663731520320430122349210739260554676984961627661
