d,pobs,turn,risk
299,29,0,1
299,29,1,1
299,29,0,1
299,29,1,1
299,29,0,1
299,28,1,1
298,28,0,1
298,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,28,1,1
294,28,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,28,1,1
289,28,0,1
289,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,29,1,1
287,29,0,1
287,28,1,1
287,28,0,1
287,27,1,1
286,27,0,2311/3294
286,27,1,1
286,27,0,2311/3294
286,27,1,239/272
285,27,0,2477/3510
285,26,1,344439040783043520019550218289003473343246825689277820731799987910689862992482309486219294648228264878244872183355811411500723194489798687277697244597312810282820333242727997976443665427918916415404/118637000268338620225543807563160936809762745651464189861698059918118663145423591507182375115838149143731002177313189859745196172590835981031456509183935393839166566243530213301513248311010969233276155397019455856997519403014193403343435010201502077333775076965281218993551529569671691558266319232611978354726861632152485923511412958150377517384290643124586734232340878525614221786817191011312447
285,26,0,54031495315748718347509874037852757143988985283285108430667339934573402963370133391295195621959721672258561501864498998402608726376668660384646174211527551296669280351003036292878174213287378298147/26274361450119902691641598345776275113500436982389529351543476201449915544079724869954857501045799759780767653275393768828390515726706596198819098357861149894083731770000232658663319385406612722588071584183247403119477937910129840136873794711436624607225955574485922879140424904091141195484625152790460794877989311877102226548347300254914092237322696152794510343258198617258002780042252285864072
285,27,1,79359648070722516576621601428176461080133219583731206292352164337516399190283874509783050872978892635802366790967244006396572576081024379416265593691099161661209249571212148387176127184105579948747/44085237307688936570701074471325760132360231120734961736595277941798639993405788914992999665536499717138921681428497276014153884234704866617814357556775448863477123143277327993144644208906571566778752632411053482272616455273043819588348303603654392003028967136695178065125352634913535955514074142010062611680566804473082558756977854553635812722775030924341592554363167400790161738646135834142696
285,27,0,54031495315748718347509874037852757143988985283285108430667339934573402963370133391295195621959721672258561501864498998402608726376668660384646174211527551296669280351003036292878174213287378298147/26274361450119902691641598345776275113500436982389529351543476201449915544079724869954857501045799759780767653275393768828390515726706596198819098357861149894083731770000232658663319385406612722588071584183247403119477937910129840136873794711436624607225955574485922879140424904091141195484625152790460794877989311877102226548347300254914092237322696152794510343258198617258002780042252285864072
285,26,1,1195014115822511913261073656951705473264462806359937070234611650082260990820036638962361259571748544514964472909949103091582345261406427088228260361140276340284643489124816746564713215963296548648641/714022966059823363886621219458706489750279680035663168555094861501641122125389480558487446701095323367299464265980048404377530117917782179112109276784211906547316031984294729725884176925264861907791122532560907116750813366459245795070568006713712054674385060599994246281623749698127954604315224353833123483530668283518174831282199068157910861190307795147302422065767811837100221274045713507276236
284,26,0,292507515756061288178928408289511178342179844556772924357301988787330452955048327354498031722821823988432816133174765575749609411798054659888685440496954288180835324429755698629535277750155601455151/42779703699135336519236215066788592953731134789619547284416499068711318048946927531621013291383338258340609583160165464650424958909046871369943102376306627145766675099513376590224630760848684043472609335823658998008396923189056581783573759463192613468816605387504680625323477325274070620820712367927035992451976615609209920978763009806263413148599032026473391521343852014697479376231325480766576
284,25,1,10030480880165139887854992745569386474861040797166219366292184408863861603698131586906004407313671557447402556811929439106221171103783379779299533291791390469892499655433437739992386395588941816934156/100608474983498311343354852743327186047833383495207508932290267712834342634696186781963557546899556945321344943809208058559411623198395159505678395046310829184411281817310555469104804672009059152987909876749217332433932207207481017507932218628874636443081549793426414924550962389123510909510321808030110588871268388644720629997327880760392838047814367039362034287519195922380198776480022183458720135
284,25,0,14225617054234901539384891508242179803645871900497333971843267164765208339313505182037402163210828940275210633376205316417216713207361951081280698976075050790717518336139882346480573414702735732885730/202364225268116531901942241592546614234330044794168057933776082696230640769236219449398511154560568811130319902687722395842447064205436868090050386778070930881910998646510017508485537194545417752150975419124893782394384535332025796522436839629739307222617553273056895580590933233740867635323257225544858530080099533472174327671158079043308680313987726999500689462215862918056065650223420045890824499
284,24,1,2014882489687294156109287544038297780127969696318070433290821874858170661964328971180452565364303477493211175396978125074042097554274948648979341941284384215339561107273859843089422650563767861853583471/2029839272879762492954021825431420015064895620714458028616196424351835324087837799574806226307097323330393073379982241996731343131427101804176821928895929069562512124647175307266498736593293458387394228939740075716248293114442770103508748860611840609072593890219817910379813507343601874942945955600802713362817396335639890772579487460105507718092572981175594402069481069694826178806302398877758679591080
284,24,0,2849214816124657151833099456892889578965056167468688284041110092602868169371679900459853719152274575197218228220849681498921569403668450618655294530872309689632793715429830604587048299364646711525026471/4058944670455123571132966977155093170307707403729825512425945907420740443653573192571151420600694916448447535066823869338263848339471610065479476698882160442950972000851394222182719846675587901764430818948496724330982435872223049535675067740709427805833720008008735437379424357582173578123627603936030041195400506209395621109880269736933919784230086497500379137679179593154479676762955216486536295461236
284,24,1,2014882489687294156109287544038297780127969696318070433290821874858170661964328971180452565364303477493211175396978125074042097554274948648979341941284384215339561107273859843089422650563767861853583471/2029839272879762492954021825431420015064895620714458028616196424351835324087837799574806226307097323330393073379982241996731343131427101804176821928895929069562512124647175307266498736593293458387394228939740075716248293114442770103508748860611840609072593890219817910379813507343601874942945955600802713362817396335639890772579487460105507718092572981175594402069481069694826178806302398877758679591080
284,24,0,2849214816124657151833099456892889578965056167468688284041110092602868169371679900459853719152274575197218228220849681498921569403668450618655294530872309689632793715429830604587048299364646711525026471/4058944670455123571132966977155093170307707403729825512425945907420740443653573192571151420600694916448447535066823869338263848339471610065479476698882160442950972000851394222182719846675587901764430818948496724330982435872223049535675067740709427805833720008008735437379424357582173578123627603936030041195400506209395621109880269736933919784230086497500379137679179593154479676762955216486536295461236
284,24,1,2269636026047519557462114371208153681479093102018399918378663835643813999841366905961898151148653885872456257135991815306141964959759930058099646129815794486809194687762333925453793242194749946503490853/2575565160221047043894833787552327271710671649441264188996829601391492575567773742777989183700338980720368467347240489387555725749984087917074296781186846801763659414553654167162810007761176446763456561534459834588993592077203054920103355123240772472612402388345601484825333877378378164187395168957560805840357122880459946753279517605434128608395115176050930226966686488856704576007781657837722523231292
284,24,0,2849214816124657151833099456892889578965056167468688284041110092602868169371679900459853719152274575197218228220849681498921569403668450618655294530872309689632793715429830604587048299364646711525026471/4058944670455123571132966977155093170307707403729825512425945907420740443653573192571151420600694916448447535066823869338263848339471610065479476698882160442950972000851394222182719846675587901764430818948496724330982435872223049535675067740709427805833720008008735437379424357582173578123627603936030041195400506209395621109880269736933919784230086497500379137679179593154479676762955216486536295461236
284,23,1,213476613424849139174881502563176018714485509255253272371320327310269356255932007748964167589238803250939299006968040058267974857125648235685776170770611141798560808468758980866986015332117415464626476501/22785894766971688856643901581424530039057584141586807502229343830961498683876058499707251746593359801035311926852718558869671227205993742947467950930891066796038591462987988126263131748831987753812522478794770992092406825592760814080331049929756460978301631818119729982319115851593231452239564983461473347715512780630167300073183613200147819238120006850660808843703141074196058078836866029217084671807747660
283,23,0,91234305043003383504888463299239234556225401783139375749243903610540263318890963851517207988886308229143577736765332397592557487100561730808659471703189752461280671659400013165891162168097089287395069181/4161788922517067824701354118279200124606755445625449914542198448404567219212526536023848854132335528372709964628276942342281386015396936249972533513430554058630594815770240249102783676768462616599790665867269712396167283032472749570890253644353842848677812278606383545750119837749116673746929022016525670353992304845527979407129608783132079595438066823619456364426944965171629307746395190100487276983240268
283,22,1,3584395469606838127073179695165026884682871369315025118526011608625471634752614597128343387164457743428740238560692458568819452084959796637963064257172843574122396395492773037184219173540305844711075554942/12847763294482077312453661138921606282877244019279958819219729544294747381370201664815095238092216635029925077392189420809334538482093069806915557605681271460259021672549202700851666219241145910986884189079260106886265524577688552449555858615923436197754233264194869864362515158646923634419343972728859149288286108480151316612597330026914240654217924674836560616106141945048197271215520514237690909218161913339
