d,pobs,turn,risk
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
294,29,0,1
294,27,1,1
294,27,0,1
294,26,1,220629400328765260699582918230744296275135664634856618751509774532718164559729993717962417141569696740547469862859327179349327292665305444589159547510353534531045350137180023472123187957519179506380578/3115294983048518141755510334738666103518824368400190774142583472432540360136529092958290726416862074549543683787128809848053376555737585658801119289351227135805610149209058836833618705150045524743179716979880972807990668502049663026503285467023361598481482523296659243193201148721433257523606435361818379545745380529512983511164974711053884403048045865562534438308849172643608234828226845335968832100167
293,26,0,28752672532220767943577557269725135552604770102496978503600679032292048243440418983383968675764571598717118761549120977858825584137251718821555839938979088760376151227386513564701737071551521327607819051/413350622725958572207040667698187221808200432419724190577295203164015488236284829993006081733306911873770989145944687647688614456574815888748411780140643849701970665037400195463628457224814910198032707201083331818702662077906703164381232012344153828403624380605076802831886583744886409383046227838101384351401346849790009088109829729263083069080991872195275863464048454198052377685684458853787412613257300
293,25,1,851210522369830995107065853701550086072462476215635507873124852995327850120252668414667311758770934337093252772712002815237842887813977184473346361133518107043692531321559634679822413965160466756945395271/362276778501366442618988994584975581756860550283778702363598130583558252957338977652110178733892863782240593984264075428075147617381528542968704080802723024590337750181010230287920132024154059350239897786312043984313208147047225832974803016144264562880497283386676531625163812348690653471042458176430979970849985011279606985288599173254945074597803044225831000424732459613154749912666687052743900857618254208
292,25,0,291348215525410095165737839259348776862417324329893726747106963231562702198736738039812438568202687975628313641599910788320832534146687863223196155820690914538129586769489942640227504035970044743442264759/127324294585361977505483090296323582599017023040606836077197841185371531774702100101430922039576057320452459703477877817277723330924239974135101553066954440702280043024065084229642966412198176813448447262364240949006757647135249771485922746960029801843149090797000472966541060529132430168401840661925284200558690684744612932823184733818229485628733329044677752533596370660122232462941346548442876794749046000
292,25,1,851210522369830995107065853701550086072462476215635507873124852995327850120252668414667311758770934337093252772712002815237842887813977184473346361133518107043692531321559634679822413965160466756945395271/362276778501366442618988994584975581756860550283778702363598130583558252957338977652110178733892863782240593984264075428075147617381528542968704080802723024590337750181010230287920132024154059350239897786312043984313208147047225832974803016144264562880497283386676531625163812348690653471042458176430979970849985011279606985288599173254945074597803044225831000424732459613154749912666687052743900857618254208
292,25,0,378060159624701328207838243159481884533768004499595832499994630304346538845104816842334140425261696814590380316592263738301163885001295556773902030584974076285556079155918583225106405875225842353412107197/71464342545816055305736322586702756781798578520155845452100053076282290558775933983218100675617485762077940785156581053220604860107975955639569932787344487971381101052875569447347197806896823697803412808718106434668224914914229915862972468820362130872507319851091687143114076367772834694141528860350383418227637274072872941629865465054696213058377876296381472946527263776252573017506371617366033142952846484
292,25,1,150510711004484956582613334571350972776200174189689483566002613210999082802152053936489649516356012869526407405983259816792532466272179930008322193717281001310845369929633759974804743597254321470900023269/22653004705398538428049133759652338116384287505901294128092678696070378964033056178579879309582701292357531741125985472782827244826571742950329342383152636649737618694122767517830851491145544871254633804846097668602076166998479653712905006146764370207305592171273566009570343893145035582503264997644731387214268868349847737602037374763644798330562698231091083486940895930572212002642617197548926088445977461
