d,pobs,turn,risk
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
297,29,0,1
297,28,1,1
297,28,0,1
297,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,28,1,1
296,28,0,1
296,29,1,1
295,29,0,1
295,28,1,1
295,28,0,1
295,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,28,1,1
293,28,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,28,1,1
289,28,0,1
289,28,1,1
288,28,0,1
288,29,1,1
287,29,0,1
287,29,1,1
287,29,0,1
287,29,1,1
286,29,0,1
286,29,1,1
285,29,0,1
285,29,1,1
285,29,0,1
285,29,1,1
284,29,0,1
284,29,1,1
284,29,0,1
284,29,1,1
284,29,0,1
284,27,1,1
283,27,0,1
283,28,1,1
282,28,0,2477/3510
282,29,1,1
281,29,0,369/520
281,27,1,1
280,27,0,1
280,27,1,1
279,27,0,369/520
279,27,1,1929/2176
279,27,0,369/520
279,27,1,1
279,27,0,369/520
279,25,1,47702414365417225370883944083143913282808948521586336655512293363115156867313601397521200631598526136492209894574401448046858483734946768205073143172014779741263019937659304183562783784791838131103/1137740670135463882690872877331823564276091584910994835595186792627090129371004549420178784642999027938748799331476870343693583475441808288750982726424689836836613659929521655277020060758062751902712538717546036586965944956531873587340986450845076213996829881464066776669381925786938209920656929853501240881334331554412665582017499872770034714830462720019650698257413887718516849436443043548340
278,25,0,24486461288861270330077070954161285302723489102284220545554383277810370940860594294062966039386853809246371039216337303310829350755495075476178092558119716266088275453892984122045500372077782622905/599575956608764139277653800095744440485749633656251282423844675923532916032136556563016149691232827822873650040421027001940033635814752476552528665513388755816299138159043201142175937486678474992316008675414416739963522351748197132712526547688535757812925688846016804340649096605529325406227473976361007625359488708329073258032444116711092614937930628552982270462647320535694171666283989297329
278,26,1,14084928750635246598369895194101506762991633021303067985261132285276846562303853134152433717867855975989510725474007253465745036495857985045721022091724216809213819780253537163921790845034693856887/99190219158495114265063188759638421362388121128648767481431466291091647825881602901988899211709997820439733883949421977552631832036398495999542859926274707811270336675920303417011928551227489561839082659676126011084029730666342302551776116839489011388503068346496428449688838221460358191511400649091874786099349280834816525423931183689978386852493287380687958356062459477507481244582270568772
277,26,0,2907277960106964607742287578343445413769470227250222045092711343213000172488762808713884033916165889460737655197993639620936141398015506288585096194177378010501071614130825530914836204971098923831/8452190601803104378292593521476319645048460526289916217385630631456740919680538787325514351876868211048569884028353542851041909055921626018586557078648276498801948805624531105271946997921443976076498652112949225556233446949869838916050047510174192877086982829598431111500620360180799695630832107333952372990338348539468700632110468907336265862420001841021616874346872700221200236989029466561
277,24,1,417226278025809730824018502847687680047104957812692341734579114581045857174383671460649014682998722658928855915639224994630112537553947690849246718710978045350629882693862328756915447486304865048301/87037689162894017413856952634779342657554502799095468402996344820531233653272352468530509699910625887318773110539700375254003591439735155066047182337807968606993834291296113550382159318446542874586180691326738302688042182101091791723750722558504937366538198959169895610402354587265724832110854488798484034012697035581979009838666430940530846265521047373940770516432235959210110553693630334336580
