d,pobs,turn,risk
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,28,1,1
295,28,0,1
295,28,1,1
294,28,0,1
294,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,29,1,1
290,29,0,1
290,28,1,1
289,28,0,1
289,28,1,1
289,28,0,1
289,27,1,1
289,27,0,2311/3294
289,27,1,1
289,27,0,2311/3294
289,26,1,79493302496999956140656669167088301556445349976030200264021402491365393010908860974129774550729777773446777576912849639508968805438976346104557553733541351607121821998751059287052301617044236831132291/3159543248757996098856348068886964489573712512204145106689548710550560867946680731018758271940605010982956303777959457828215986110009002790499488907258193634472497070168055437236621100923276193848656742088183012716203802762336822389977422985916805155161099433904578923012407620950073046475526860605231356845864617618357922715537782542131340693403051559674946331997076176029687095700500596081678332376
289,26,0,113647818427243545127121685871275997754446379488042068492380830126242772108012721851509691517059849503979129963231484876326950554322814610535501799840879473450505045977739843528225271514138029139323591/6457855164166978806942032436229711246056499631587046708461164917526690782994059593916440524846913482597352535371412120529960340767284002347401552107388463931302039705021665978188616310466426814637695971893451184961180309935447431606298497357306843941511657554003314967793078725439278366508643372685852977164818444333314798012588270721987665506798270514386871931582055817701225499226554094615050497620
289,24,1,391649210453404704067040849327853098393894284325257168533241816994921563989389863156958873954180799224730328792953145206603543962865489807105639747552135453137241434857837788210993437282633967176039884011/153387769380241896030980645412765041292829221749143168859529400863674358069460696765298661867419978817560375242671874075169115407126597318677813399213095202574666634031783584886058700038154006447192184328636516390247860061338514601605463998381083149984516189323292935888913312419398487178928519977921225177406469629827087134165364429007501853537015375330672659998237472558928101013377577415992121600419112712
288,24,0,796848759065576737708763239917162763698444942131918569762614416918484019963265411432776237547034437915508151824105764550528866437124656880433019351795003939332955989550148798839140781507230631180167785143/317481113520158065736334044681341935397164763889898051888940801142022589132987824047418617323848385490594934582236898040500913237280860110948611036969151124741068605855472236522822006743634310229563332430528478972579433314365936082251225030593013535722408122836955620357993072247563359015877834334140061034698908418034737291910776369689126558314474984026474758859360679975675246185901888808711336160559538604
288,23,1,12700418549748796685546491376640095259222353917572960973600816218797518871926219195361327434105206675678304513100861860119277228148784884973267051208806200068862747089912109308223669320779491989564503004361/161299029516826171860770467096967974876669209237922224336659608082259659608573180168881518472932366115026624656692238049287829085180963144189560562396700768701435134987786937072691140641359703724320626853676733465196266483579820119533395895561741365433166886708452327612925378227145458743257776750143916458410129682727741470607331877813237871433638007947718539124447834232600452666403124096226372010195115120800
288,23,0,42676310674172737522033495308397054206924988029214910202414338503492807380007529756448617940024191368148809556688928945760380147068389402376278282685493334772434956962377630458400853444260737802230293603741/1821246599828761158171796084774680456599675842355738529366146569542624871039916385162509289112884004685264681537402466596202425677827573961415136416977917617810213241559817522425168659730982274428670629490254130232930520166065599423577313939094907444697523317701709405533420694733429444762132022373511965835915979244196398693244121222915911446925205575802368149886963148184521259207263456667107823033537680144192
