d,pobs,turn,risk
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,28,1,1
295,28,0,1
295,28,1,1
294,28,0,1
294,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,29,1,1
290,29,0,1
290,28,1,1
289,28,0,1
289,28,1,1
289,28,0,1
289,27,1,1
289,27,0,14641124596454864223648915399726993242299896462249797086682227168684763433781703180415477322708398053531255461313773135457347565497688728966851531495910929075350409935765414999712570160945027207113894728360556239749146019113891308775316353831375939678776663313769470286123900083054819009314397602657756017011652492264286676467484471397473512756303748521474799125075434501688568774828626623257287169235937424679015702604191951953735672279359837199490348053115403700272665212748214944302633332669180069821762296697192353957555300507867935922214267823585012974559723772759923062650880596588258428590094795940912122415512569635702980035400806723921249131520661256825881691582035424923271436139868531395339208466542346674885470004372685572804974624887764099982546788567946291537507896442633958881079113076428036668953646097591284859863787527138943526851796408491577879298936238195852405569133540072301543687767371331192510837379858648566664829605838558848665973093736997214157488086301783033513501897860610520064363746984081945955102784796518721720450314543459013186816472831833382026202718611282867388208635847427414912032886477702057814938839353438274393826472707467651110863307802545060200402507830545846741470083686700302583692439388852608617506106822113/20914893002436598360666120608276580093868754680677890826611179224292887423920162681879641295159385686330540265313736407728951899497438870388842424715863397800056244664821838827165727763234260832865388771558975220960084490662475398302676646261258905615547603313791484729395447409364528886810860313723543479261124263570359715254671224270749188287017184852894764360304623194290574209133030482054577284896209010436837008806744817985986955403580881472204592468195421536106146334735316156488068394238644587328660689994020733761996585137278389327505859855935497221355387973541500135189391373412003995283346547196837447774777772351349590467618589916211016585211187692654968182478062550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
289,27,1,1
