d,pobs,turn,risk
298,29,0,0.99609375
298,29,1,0.99609375
298,29,0,0.99609375
298,28,1,0.99609375
297,28,0,0.99609375
297,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
295,29,0,0.99609375
295,28,1,0.99609375
294,28,0,0.99609375
294,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
292,29,0,0.99609375
292,29,1,0.99609375
291,29,0,0.99609375
291,29,1,0.99609375
291,29,0,0.99609375
291,29,1,0.99609375
291,29,0,0.99609375
291,28,1,0.99609375
291,28,0,0.99609375
291,28,1,0.99609375
290,28,0,0.99609375
290,28,1,0.99609375
290,28,0,0.99609375
290,28,1,0.99609375
289,28,0,0.99609375
289,27,1,0.99609375
288,27,0,0.701171875
288,26,1,8.205951734458823e-200
287,26,0,1.8861441300099384e-199
287,24,1,2.740978611551831e-203
286,24,0,2.6811754418452457e-203
286,23,1,8.503263192655112e-205
286,23,0,2.5307330930521168e-205
286,23,1,2.5774543193853866e-205
286,23,0,5.9958907127696305e-205
286,23,1,7.5065436975453556e-205
285,23,0,1.9872094933750775e-204
285,21,1,2.1368269205157596e-208
285,21,0,6.330634915762882e-209
285,21,1,6.444700409740592e-209
285,21,0,1.509466703638357e-208
285,21,1,1.8934872000299792e-208
285,21,0,1.509466703638357e-208
285,20,1,1.7169233208103162e-210
284,20,0,4.02793775608787e-210
284,19,1,4.3257259272145726e-212
284,19,0,3.0539996353081425e-212
284,20,1,2.682692688766119e-212
284,20,0,3.0725649826352437e-212
284,20,1,9.700393978410361e-213
283,20,0,1.0285202419214048e-211
283,19,1,8.354406297195527e-212
283,19,0,1.0285202419214048e-211
283,20,1,3.202522413924952e-212
282,20,0,3.460580741771658e-211
282,20,1,1.0656509365756072e-211
281,20,0,1.1673890399281216e-210
281,18,1,1.174258218439149e-212
280,18,0,1.1556928711120478e-212
280,18,1,1.174258218439149e-212
280,18,0,2.8126501200558273e-212
280,16,1,1.694042618042984e-216
280,16,0,4.914989870074544e-217
280,16,1,4.999975285695429e-217
280,16,0,1.1954615130671225e-216
280,14,1,5.446453027461533e-221
279,14,0,5.377291719176307e-221
279,13,1,9.374599208973968e-223
278,13,0,9.266534664778303e-223
278,12,1,1.4901087539480416e-224
278,12,0,4.326803039084257e-225
278,11,1,6.381374909015272e-227
278,11,0,1.8385615047938057e-227
278,11,1,1.8550508456439744e-227
277,11,0,1.563189512595989e-226
277,12,1,1.3389344770336953e-226
276,12,0,5.408503798855321e-226
276,10,1,2.937163838936293e-228
275,10,0,2.916552162873582e-228
275,10,1,2.937163838936293e-228
275,10,0,7.275921650136922e-228
275,9,1,3.558734695202416e-230
275,9,0,2.5362023280288712e-230
275,9,1,3.558734695202416e-230
274,9,0,8.856579558196058e-230
274,7,1,1.0663828147907852e-234
273,7,0,1.0565544017512388e-234
273,8,1,3.724968541988088e-234
272,8,0,9.395962865806365e-234
272,5,1,6.328720554639563e-239
272,5,0,4.544081346103762e-239
272,4,1,1.0574034176100054e-241
271,4,0,2.6830513311101523e-241
271,4,1,2.1265232165785705e-241
271,4,0,2.6830513311101523e-241
271,3,1,4.965731942983275e-244
270,3,0,4.9199648283014016e-244
270,3,1,4.965731942983275e-244
269,3,0,4.521790930569102e-243
269,4,1,3.826130787404625e-243
269,4,0,4.521790930569102e-243
269,2,1,6.167833814549359e-246
268,2,0,6.167833814549359e-246
268,1,1,1.445586050285006e-248
268,1,0,4.0329755750704877e-249
268,0,1,4.654535020944277e-252
267,0,0,1.6708587254671765e-251
267,0,1,1.053663971774199e-251
266,0,0,6.0287310747468735e-251
266,0,1,2.9052482328531314e-251
265,0,0,2.1932578208581386e-250
265,0,1,8.811222340014661e-251
264,0,0,7.965563229982294e-250
264,1,1,2.8234102544629023e-251
263,1,0,2.906884992420936e-249
263,1,1,1.3264572330749626e-251
262,1,0,1.0649848921181807e-248
262,1,1,6.990327320832065e-252
261,1,0,3.924731208986345e-248
261,0,1,2.1482469327435126e-251
260,0,0,1.446982751782866e-247
260,0,1,6.5743175973484005e-251
259,0,0,5.38568097574781e-247
259,1,1,3.259879472544124e-251
258,1,0,1.9933723777456623e-246
258,1,1,1.5753810840119093e-251
257,1,0,7.472911694149658e-246
257,1,1,7.331318897458019e-252
256,1,0,2.7960846625957093e-245
256,0,1,2.5165178354995434e-251
255,0,0,1.0497831930154735e-244
255,0,1,8.37475312193344e-251
254,0,0,3.9702971986525264e-244
254,0,1,2.7388443434596656e-250
253,0,0,1.5057380730336383e-243
253,0,1,8.860325127048799e-250
252,0,0,5.730042758170563e-243
252,0,1,2.8195911488046916e-249
251,0,0,2.1894987663808284e-242
251,0,1,8.973807123749916e-249
250,0,0,8.406503624766525e-242
250,0,1,2.91910613052721e-248
249,0,0,3.2220048736038946e-241
249,0,1,1.0866337653350093e-247
248,0,0,1.2419364240073194e-240
248,0,1,3.921937805990625e-247
247,0,0,4.817776014639714e-240
247,0,1,1.3810584410838782e-246
246,0,0,1.8821195014390168e-239
246,1,1,4.8046531526380875e-247
245,1,0,7.348514388088592e-239
245,1,1,1.6481077674746928e-247
244,1,0,2.8914154571907765e-238
244,1,1,6.005816440797609e-248
243,1,0,1.1373700636584465e-237
243,0,1,2.1620939186871394e-247
242,0,0,4.511088016198058e-237
242,0,1,8.112042299570352e-247
241,0,0,1.789078311104932e-236
241,1,1,2.871618279599973e-247
240,1,0,7.094885662922563e-236
240,0,1,1.0592584159769551e-246
239,0,0,2.862525297767891e-235
239,1,1,3.9889794778879006e-247
238,1,0,1.1450101191071564e-234
238,1,1,1.569892483594538e-247
237,1,0,4.6193541285868113e-234
237,0,1,5.787931007131464e-247
236,0,0,1.879192573161273e-233
236,1,1,2.245896008558734e-247
235,1,0,7.642573979551286e-233
235,0,1,8.424903435090972e-247
234,0,0,3.107351066582992e-232
234,1,1,3.2515210870178685e-247
233,1,0,1.2731333114906834e-231
233,0,1,1.22909731811672e-246
232,0,0,5.253561965202662e-231
232,0,1,4.52307813066953e-246
231,0,0,2.181939145701029e-230
231,0,1,1.6233023488727008e-245
230,0,0,9.049814021283972e-230
230,0,1,5.749493781910359e-245
229,0,0,3.77451317898392e-229
229,0,1,1.9965903779967316e-244
228,0,0,1.581946137813056e-228
228,0,1,6.887950759621962e-244
227,0,0,6.657571368255597e-228
227,0,1,2.3707365405210475e-243
226,0,0,2.8114326149537567e-227
226,0,1,8.164853259246233e-243
225,0,0,1.1905304093821773e-226
225,0,1,2.8631906944980064e-242
224,0,0,5.078716981851948e-226
224,0,1,9.988215108172073e-242
223,0,0,2.1634015195421284e-225
223,1,1,3.3831051172840894e-242
222,1,0,9.329009479391422e-225
222,0,1,1.2126454706109203e-241
221,0,0,4.0355353223068775e-224
221,0,1,4.3233447213084986e-241
220,0,0,1.7492948091673327e-223
220,1,1,1.4586894791406723e-241
219,1,0,7.59153422974549e-223
219,1,1,4.994107554086037e-242
218,1,0,3.317581506806926e-222
218,0,1,1.868762826690259e-241
217,0,0,1.4567100557575688e-221
217,1,1,6.41471879381139e-242
216,1,0,6.4147113434546945e-221
216,0,1,2.44872370393896e-241
215,0,0,2.8356136396942585e-220
215,1,1,8.406503624766525e-242
214,1,0,1.267035167785337e-219
214,0,1,3.245437636321014e-241
213,0,0,5.6435627560744266e-219
213,0,1,1.223190213833624e-240
212,0,0,2.5407098211660556e-218
212,1,1,4.182748145005783e-241
211,1,0,1.1437620518977505e-217
211,0,1,1.6074875223943794e-240
210,0,0,5.198274588810829e-217
210,0,1,6.05502588610361e-240
209,0,0,2.368260248635342e-216
209,0,1,2.2570437049129246e-239
208,0,0,1.0832807644475536e-215
208,0,1,8.36830822153762e-239
207,0,0,4.949550605760371e-215
207,0,1,3.083376649369417e-238
206,0,0,2.2989121494886996e-214
206,0,1,1.1373700636584465e-237
205,0,0,1.0646066357884577e-213
205,0,1,4.2039501087122327e-237
204,0,0,4.9430237258406866e-213
204,1,1,1.3197331962281552e-237
203,1,0,2.3113857422240957e-212
203,0,1,5.010187115862524e-237
202,0,0,1.0879293533681286e-211
202,0,1,1.8965765787249707e-236
201,0,0,5.153740418003285e-211
201,0,1,7.156313244419728e-236
200,0,0,2.4357735693156735e-210
200,1,1,2.1883575908365047e-236
199,1,0,1.1644185843557854e-209
199,1,1,6.776230083906019e-237
