d,pobs,turn,risk
298,29,0,0.99609375
298,29,1,0.99609375
297,29,0,0.99609375
297,29,1,0.99609375
297,29,0,0.99609375
297,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,28,1,0.99609375
296,28,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
295,29,0,0.99609375
295,29,1,0.99609375
294,29,0,0.99609375
294,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
292,29,0,0.99609375
292,29,1,0.99609375
291,29,0,0.99609375
291,29,1,0.99609375
290,29,0,0.99609375
290,29,1,0.99609375
289,29,0,0.99609375
289,29,1,0.99609375
288,29,0,0.99609375
288,28,1,0.99609375
287,28,0,0.99609375
287,28,1,0.99609375
286,28,0,0.99609375
286,29,1,0.99609375
286,29,0,0.99609375
286,28,1,0.99609375
286,28,0,0.99609375
286,27,1,0.99609375
285,27,0,0.705078125
285,29,1,0.99609375
284,29,0,0.705078125
284,28,1,0.99609375
284,28,0,0.705078125
284,27,1,0.99609375
283,27,0,0.705078125
283,25,1,3.3150411981992857e-199
282,25,0,3.257885315471712e-199
282,24,1,1.0971888202168202e-200
281,24,0,1.0767760049569724e-200
281,25,1,3.684513154402531e-200
280,25,0,8.859161822773953e-200
280,26,1,1.2370166047467778e-199
279,26,0,2.9802710279377815e-199
279,23,1,3.96774096613292e-201
278,23,0,9.568507153053665e-201
278,25,1,1.342142603334994e-200
277,25,0,3.255844033945727e-200
277,23,1,2.6026339456305968e-200
277,23,0,1.3115233804452223e-200
277,23,1,1.342142603334994e-200
277,23,0,3.235431218685879e-200
277,24,1,2.806762098229075e-200
276,24,0,1.1145397131876909e-199
276,22,1,1.40976005388324e-201
275,22,0,1.3714860252710253e-201
275,22,1,1.40976005388324e-201
274,22,0,1.1788400812562115e-200
274,21,1,1.4153416830558546e-202
274,21,0,1.0166538850119519e-202
274,19,1,8.83323185363383e-207
274,19,0,2.5185661070278277e-207
274,17,1,4.322012857749152e-211
273,17,0,1.078275372758036e-210
273,18,1,3.044716961644592e-211
272,18,0,3.742774021143596e-210
272,15,1,1.9653160647048504e-214
272,15,0,1.4177833603313589e-214
272,15,1,1.1204477195457542e-214
271,15,0,4.945924561360546e-214
271,14,1,3.796015231066218e-216
270,14,0,3.7506896760684127e-216
270,13,1,6.816538544591856e-218
270,13,0,1.9210244989304323e-218
270,13,1,1.93872979385145e-218
270,13,0,4.904366693121933e-218
270,11,1,1.377822938494733e-222
269,11,0,1.3670164840751665e-222
269,11,1,1.377822938494733e-222
269,11,0,3.5120976863591235e-222
269,10,1,1.8995720659394298e-224
269,10,0,1.3719131587340326e-224
269,9,1,6.6946723851684765e-227
269,9,0,4.831376869099418e-227
269,8,1,2.0933733501190683e-229
269,8,0,1.5136699608553263e-229
269,7,1,5.812130335066163e-232
268,7,0,1.4844835054930893e-231
268,7,1,2.0631804652615818e-231
267,7,0,5.334076324822626e-231
267,6,1,1.7691143471183533e-233
266,6,0,4.607560032939356e-233
266,6,1,6.384537110489346e-233
265,6,0,1.6543184828164512e-232
265,5,1,4.680781710083976e-235
265,5,0,3.3785169823440774e-235
265,4,1,7.846413730301941e-238
265,4,0,5.6868503182922326e-238
265,2,1,1.0389135032785285e-243
265,2,0,2.8718864462875623e-244
265,0,1,2.1932578208581386e-250
264,0,0,5.783217139576186e-250
264,1,1,1.4676277457981077e-250
263,1,0,2.906884992420936e-249
263,0,1,3.720900084142414e-250
262,0,0,1.0649848921181807e-248
262,0,1,1.2875841933396038e-249
261,0,0,3.924731208986345e-248
261,0,1,5.08050169846542e-249
260,0,0,1.446982751782866e-247
260,1,1,1.5320069554650879e-249
259,1,0,5.38568097574781e-247
259,1,1,7.136271715627973e-250
258,1,0,1.9933723777456623e-246
258,0,1,2.2085342434909814e-249
257,0,0,7.472911694149658e-246
257,0,1,8.6944668241779345e-249
256,0,0,2.7960846625957093e-245
256,0,1,3.701258969328759e-248
255,0,0,1.0497831930154735e-244
255,0,1,1.5475452596287793e-247
254,0,0,3.9702971986525264e-244
254,0,1,6.324264382309669e-247
253,0,0,1.5057380730336383e-243
253,1,1,1.9721425149781917e-247
252,1,0,5.730042758170563e-243
252,0,1,8.067347851638835e-247
251,0,0,2.1894987663808284e-242
251,0,1,3.2090613614829273e-246
250,0,0,8.406503624766525e-242
250,0,1,1.2335667629098718e-245
249,0,0,3.2220048736038946e-241
249,0,1,4.591013691525436e-245
248,0,0,1.2419364240073194e-240
248,0,1,1.6647787965531487e-244
247,0,0,4.817776014639714e-240
247,0,1,5.881074236620745e-244
246,0,0,1.8821195014390168e-239
246,1,1,2.0194739353376683e-244
245,1,0,7.348514388088592e-239
245,0,1,7.25408767707695e-244
244,0,0,2.8914154571907765e-238
244,0,1,2.572111845121291e-243
243,0,0,1.1373700636584465e-237
243,0,1,8.897127094156209e-243
242,0,0,4.511088016198058e-237
242,0,1,3.0609046299237e-242
241,0,0,1.789078311104932e-236
241,1,1,1.0581356914449154e-242
240,1,0,7.094885662922563e-236
240,0,1,3.705305604644479e-242
239,0,0,2.862525297767891e-235
239,0,1,1.2946601401208377e-241
238,0,0,1.1450101191071564e-234
238,0,1,4.440508534894095e-241
237,0,0,4.6193541285868113e-234
237,1,1,1.52898776729203e-241
236,1,0,1.879192573161273e-233
236,0,1,5.3661026622203045e-241
235,0,0,7.642573979551286e-233
235,1,1,1.83361368261458e-241
234,1,0,3.107351066582992e-232
234,1,1,6.238973073432996e-242
233,1,0,1.2731333114906834e-231
233,0,1,2.325701699674084e-241
232,0,0,5.253561965202662e-231
232,1,1,7.879266463631342e-242
231,1,0,2.181939145701029e-230
231,0,1,2.964244483715583e-241
230,0,0,9.049814021283972e-230
230,0,1,1.101339847704604e-240
229,0,0,3.77451317898392e-229
229,1,1,3.737525653380518e-241
228,1,0,1.581946137813056e-228
228,1,1,1.282943758762278e-241
227,1,0,6.657571368255597e-228
227,0,1,4.944312933312158e-241
226,0,0,2.8114326149537567e-227
226,0,1,1.8699344648261148e-240
225,0,0,1.1905304093821773e-226
225,0,1,6.917351554093598e-240
224,0,0,5.078716981851948e-226
224,0,1,2.511992163275182e-239
223,0,0,2.1634015195421284e-225
223,0,1,9.028174819651698e-239
222,0,0,9.329009479391422e-225
222,1,1,3.0743784684860435e-239
221,1,0,4.0355353223068775e-224
221,1,1,1.0460385276922026e-239
220,1,0,1.7492948091673327e-223
220,0,1,3.944202620545509e-239
219,0,0,7.59153422974549e-223
219,1,1,1.3459778904713288e-239
218,1,0,3.317581506806926e-222
218,1,1,4.6303139129027606e-240
217,1,0,1.4567100557575688e-221
217,0,1,1.837128597022148e-239
216,0,0,6.4147113434546945e-221
216,0,1,7.108562897865291e-239
215,0,0,2.8356136396942585e-220
215,0,1,2.6994542650121357e-238
214,0,0,1.267035167785337e-219
214,1,1,9.148150564763349e-239
213,1,0,5.6435627560744266e-219
213,1,1,3.1343663410418687e-239
212,1,0,2.5407098211660556e-218
212,0,1,1.2537465364167475e-238
211,0,0,1.1437620518977505e-217
211,0,1,4.8710152515330093e-238
210,0,0,5.198274588810829e-217
210,0,1,1.8476264747194173e-237
209,0,0,2.368260248635342e-216
209,0,1,6.929799037648932e-237
208,0,0,1.0832807644475536e-215
208,0,1,2.572279975193786e-236
207,0,0,4.949550605760371e-215
207,0,1,9.490561341312e-236
206,0,0,2.2989121494886996e-214
206,0,1,3.5013721453384075e-235
205,0,0,1.0646066357884577e-213
205,0,1,1.2924363147003525e-234
204,0,0,4.9430237258406866e-213
204,0,1,4.8159223893777394e-234
203,0,0,2.3113857422240957e-212
203,0,1,1.7848398079816275e-233
202,0,0,1.0879293533681286e-211
202,1,1,5.44494082390871e-234
201,1,0,5.153740418003285e-211
201,0,1,2.0836235643838383e-233
200,0,0,2.4357735693156735e-210
200,0,1,7.957083196816771e-233
199,0,0,1.1644185843557854e-209
199,0,1,3.0318688544392756e-232
198,0,0,5.570198289244818e-209
198,0,1,1.1523617720607371e-231
197,0,0,2.6843412916087657e-208
197,0,1,4.367904009383056e-231
