d,pobs,turn,risk
299,29,0,0.99609375
299,29,1,0.99609375
298,29,0,0.99609375
298,29,1,0.99609375
298,29,0,0.99609375
298,29,1,0.99609375
297,29,0,0.99609375
297,28,1,0.99609375
297,28,0,0.99609375
297,29,1,0.99609375
297,29,0,0.99609375
297,28,1,0.99609375
296,28,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,27,1,0.99609375
295,27,0,0.99609375
295,29,1,0.99609375
295,29,0,0.693359375
295,28,1,0.99609375
295,28,0,0.693359375
295,25,1,2.2659794771635876e-205
294,25,0,5.092613670326413e-205
294,25,1,4.189336627883196e-205
294,25,0,5.092613670326413e-205
294,24,1,7.129853810233367e-207
293,24,0,6.983849977941899e-207
293,26,1,2.3068605502051987e-206
293,26,0,1.6109089496158666e-206
293,23,1,2.152035653046121e-208
292,23,0,4.851585677185248e-208
292,24,1,1.6501474795441987e-208
292,24,0,4.851585677185248e-208
292,21,1,5.216862598915429e-212
291,21,0,1.1844691594690547e-211
291,21,1,9.69111130474681e-212
291,21,0,1.1844691594690547e-211
291,22,1,3.9915496753267516e-212
291,22,0,1.1844691594690547e-211
291,22,1,3.9915496753267516e-212
290,22,0,3.876444521898724e-211
290,20,1,4.39766664810709e-213
290,20,0,1.3285826680956775e-213
290,21,1,4.39766664810709e-213
289,21,0,1.016452766158789e-212
289,21,1,3.353365860957649e-213
288,21,0,3.33247984521466e-212
288,20,1,2.7198233834203214e-212
287,20,0,1.1027816312298095e-211
287,19,1,1.1893425631424187e-213
286,19,0,2.7499920728268608e-213
286,17,1,1.8767612616278878e-217
285,17,0,1.8484327897542593e-217
285,18,1,6.260592284071897e-217
284,18,0,1.467414843053956e-216
284,17,1,1.1954615130671225e-216
284,17,0,1.467414843053956e-216
284,16,1,1.3057655004250634e-218
284,16,0,9.251016596231805e-219
284,16,1,1.3057655004250634e-218
284,16,0,9.251016596231805e-219
284,15,1,7.642324565517453e-221
284,15,0,5.41187237331892e-221
284,15,1,7.642324565517453e-221
283,15,0,1.818942407901439e-220
283,13,1,7.070629356552322e-225
282,13,0,6.986203931399458e-225
282,13,1,7.070629356552322e-225
281,13,0,5.724043825364148e-224
281,12,1,3.759569713838455e-226
281,12,0,2.6514860087071207e-226
281,12,1,3.759569713838455e-226
280,12,0,9.049350258572561e-226
280,12,1,1.1344666504916039e-225
280,12,0,9.102116149293101e-226
280,9,1,7.328064762285801e-233
280,9,0,5.205127545743777e-233
280,10,1,1.5528892602483323e-233
279,10,0,1.7801221697226452e-232
279,8,1,7.789017333840528e-235
278,8,0,7.739875268642796e-235
278,8,1,7.789017333840528e-235
278,8,0,1.9017979231522298e-234
278,8,1,2.368647542530684e-234
277,8,0,6.585036736496093e-234
277,6,1,6.0287811918604364e-239
277,6,0,1.7321498200494538e-239
277,6,1,1.7321498200494538e-239
276,6,0,1.4817004521288834e-238
276,4,1,7.025252103667583e-244
275,4,0,6.979484988985709e-244
275,5,1,2.443963924012045e-243
274,5,0,6.096179675625551e-243
274,3,1,1.1263000878742307e-245
274,3,0,3.226939140655534e-246
274,2,1,1.106885937053978e-248
273,2,0,1.106885937053978e-248
273,2,1,1.106885937053978e-248
272,2,0,9.860712574890959e-248
272,1,1,8.920339644534967e-251
271,1,0,8.920339644534967e-251
271,0,1,1.0203107331854729e-253
270,0,0,3.6336914884203264e-253
270,1,1,7.059591234834212e-254
269,1,0,1.300030385886451e-252
269,0,1,1.7422538368232357e-253
268,0,0,4.654535020944277e-252
268,1,1,1.0149827398006923e-253
267,1,0,1.6708587254671765e-251
267,1,1,5.621033020943467e-254
266,1,0,6.0287310747468735e-251
266,0,1,1.646349955897186e-253
265,0,0,2.1932578208581386e-250
265,1,1,8.657989250268373e-254
264,1,0,7.965563229982294e-250
264,0,1,2.6320287320815854e-253
263,0,0,2.906884992420936e-249
263,0,1,7.949366130092562e-253
262,0,0,1.0649848921181807e-248
262,0,1,2.3954658257973295e-252
261,0,0,3.924731208986345e-248
261,1,1,1.1721585446517182e-252
260,1,0,1.446982751782866e-247
260,0,1,3.631560291066414e-252
259,0,0,5.38568097574781e-247
259,0,1,1.1150424555668708e-251
258,0,0,1.9933723777456623e-246
258,1,1,5.2342207012084e-252
257,1,0,7.472911694149658e-246
257,0,1,1.6572190624021383e-251
256,0,0,2.7960846625957093e-245
256,0,1,5.196711627779545e-251
255,0,0,1.0497831930154735e-244
255,1,1,2.3528418787190852e-251
254,1,0,3.9702971986525264e-244
254,0,1,7.556373338031149e-251
253,0,0,1.5057380730336383e-243
253,0,1,2.4114924298987494e-250
252,0,0,5.730042758170563e-243
252,1,1,1.0557099212339548e-250
251,1,0,2.1894987663808284e-242
251,0,1,3.459018553293681e-250
250,0,0,8.406503624766525e-242
250,1,1,1.4894512067021687e-250
249,1,0,3.2220048736038946e-241
249,0,1,4.9975725470299875e-250
248,0,0,1.2419364240073194e-240
248,0,1,1.6454889521662055e-249
247,0,0,4.817776014639714e-240
247,0,1,5.359841998037401e-249
246,0,0,1.8821195014390168e-239
246,1,1,2.2259930122142302e-249
245,1,0,7.348514388088592e-239
245,0,1,7.437435476104016e-249
