d,pobs,turn,risk
298,29,0,0.99609375
298,29,1,0.99609375
297,29,0,0.99609375
297,29,1,0.99609375
296,29,0,0.99609375
296,28,1,0.99609375
295,28,0,0.99609375
295,28,1,0.99609375
294,28,0,0.99609375
294,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
292,29,0,0.99609375
292,29,1,0.99609375
292,29,0,0.99609375
292,29,1,0.99609375
291,29,0,0.99609375
291,29,1,0.99609375
291,29,0,0.99609375
291,28,1,0.99609375
290,28,0,0.99609375
290,29,1,0.99609375
290,29,0,0.99609375
290,28,1,0.99609375
289,28,0,0.99609375
289,28,1,0.99609375
289,28,0,0.99609375
289,27,1,0.99609375
289,27,0,0.701171875
289,27,1,0.99609375
289,27,0,0.701171875
289,26,1,2.5209826845912056e-200
289,26,0,1.7606053161618743e-200
289,24,1,2.5540937062187517e-204
288,24,0,2.504257731463264e-204
288,23,1,7.8258054108227e-206
288,23,0,2.3457949054829236e-206
288,24,1,7.8258054108227e-206
288,24,0,5.548145627075794e-206
288,22,1,7.026434429026911e-208
287,22,0,6.843929638662575e-208
287,21,1,1.9486188554525388e-209
287,21,0,5.822092921778927e-210
287,21,1,5.917147500093685e-210
287,21,0,1.373538656648253e-209
287,18,1,8.453216007090743e-216
286,18,0,1.9671290869047627e-215
286,19,1,6.32291492219388e-216
285,19,0,6.581270585681372e-215
285,17,1,6.260592284071897e-217
285,17,0,1.8484327897542593e-217
285,16,1,3.906230691949554e-219
284,16,0,3.8619674546470096e-219
284,15,1,7.642324565517453e-221
284,15,0,2.2563876828054923e-221
284,15,1,2.290968336948105e-221
284,15,0,5.41187237331892e-221
284,16,1,4.720259290466662e-221
284,16,0,5.41187237331892e-221
284,14,1,4.173993019557574e-223
283,14,0,4.119960747459741e-223
283,12,1,3.2731341587584793e-227
283,12,0,2.316752389448697e-227
283,12,1,1.871540186494143e-227
283,12,0,2.316752389448697e-227
283,13,1,7.193474945886078e-228
282,13,0,7.815947562979945e-227
282,11,1,4.702038601805907e-229
281,11,0,4.65050941164913e-229
281,11,1,4.702038601805907e-229
280,11,0,3.86468926175828e-228
280,9,1,7.328064762285801e-233
279,9,0,7.265162918832704e-233
279,9,1,7.328064762285801e-233
278,9,0,6.114059183641029e-232
278,6,1,1.7321498200494538e-239
277,6,0,4.274135919602548e-239
277,7,1,1.2409991134986346e-239
276,7,0,1.4817004521288834e-238
276,7,1,4.274135919602548e-239
276,7,0,1.4817004521288834e-238
276,7,1,4.274135919602548e-239
275,7,0,5.1589570398009705e-238
275,6,1,4.1391632063519414e-238
275,6,0,5.1589570398009705e-238
275,3,1,3.226939140655534e-246
275,3,0,2.2972946236799786e-246
275,2,1,3.168766523269669e-249
275,2,0,2.260910549660728e-249
275,2,1,1.8069825628562575e-249
274,2,0,7.926281000354984e-249
274,1,1,7.1949222668076375e-252
273,1,0,7.1949222668076375e-252
273,1,1,7.1949222668076375e-252
272,1,0,6.4106416405679424e-251
272,0,1,2.8637964443195388e-254
271,0,0,1.0203107331854729e-253
271,0,1,6.4202320286605474e-254
270,0,0,3.6336914884203264e-253
270,0,1,1.7529098235927968e-253
269,0,0,1.300030385886451e-252
269,1,1,6.633351764051769e-254
268,1,0,4.654535020944277e-252
268,0,1,2.418908996690364e-253
267,0,0,1.6708587254671765e-251
267,0,1,9.931379669230921e-253
266,0,0,6.0287310747468735e-251
266,0,1,4.006651025354964e-252
265,0,0,2.1932578208581386e-250
265,0,1,1.5890207470769474e-251
264,0,0,7.965563229982294e-250
264,0,1,6.246965683787484e-251
263,0,0,2.906884992420936e-249
263,0,1,2.3678455080906272e-250
262,0,0,1.0649848921181807e-248
262,0,1,8.860325127048799e-250
261,0,0,3.924731208986345e-248
261,0,1,3.256060366885913e-249
260,0,0,1.446982751782866e-247
260,0,1,1.169737504457674e-248
259,0,0,5.38568097574781e-247
259,1,1,3.893305425284497e-249
258,1,0,1.9933723777456623e-246
258,0,1,1.5014541101994023e-248
257,0,0,7.472911694149658e-246
257,1,1,4.905914011232931e-249
256,1,0,2.7960846625957093e-245
256,0,1,1.920464559557375e-248
255,0,0,1.0497831930154735e-244
255,0,1,7.23491375891433e-248
254,0,0,3.9702971986525264e-244
254,0,1,2.6481460399423878e-247
253,0,0,1.5057380730336383e-243
253,1,1,9.07855973608941e-248
252,1,0,5.730042758170563e-243
252,0,1,3.363257206846661e-247
251,0,0,2.1894987663808284e-242
251,0,1,1.2112195389441132e-246
250,0,0,8.406503624766525e-242
250,0,1,4.272789222253034e-246
249,0,0,3.2220048736038946e-241
249,0,1,1.4802801154918461e-245
248,0,0,1.2419364240073194e-240
248,1,1,5.20243373922859e-246
247,1,0,4.817776014639714e-240
247,0,1,1.837835698943983e-245
246,0,0,1.8821195014390168e-239
246,0,1,6.3787916087861195e-245
245,0,0,7.348514388088592e-239
245,1,1,2.238297952410376e-245
244,1,0,2.8914154571907765e-238
244,1,1,7.830467277601795e-246
243,1,0,1.1373700636584465e-237
243,0,1,2.8747468909551794e-245
242,0,0,4.511088016198058e-237
242,0,1,1.0268996356745367e-244
241,0,0,1.789078311104932e-236
241,0,1,3.6041602811975384e-244
240,0,0,7.094885662922563e-236
240,1,1,1.2643165430867555e-244
239,1,0,2.862525297767891e-235
239,1,1,4.447991458144581e-245
238,1,0,1.1450101191071564e-234
238,0,1,1.641895239212212e-244
237,0,0,4.6193541285868113e-234
237,1,1,5.749493781910359e-245
236,1,0,1.879192573161273e-233
236,0,1,2.1682170580537572e-244
235,0,0,7.642573979551286e-233
235,1,1,7.637387262537641e-245
234,1,0,3.107351066582992e-232
234,0,1,2.894770003628499e-244
233,0,0,1.2731333114906834e-231
233,0,1,1.0663737720876526e-243
232,0,0,5.253561965202662e-231
232,1,1,3.7643451825840956e-244
231,1,0,2.181939145701029e-230
231,0,1,1.4050504207335166e-243
230,0,0,9.049814021283972e-230
230,1,1,5.0114990576651486e-244
229,1,0,3.77451317898392e-229
229,0,1,1.894758547829563e-243
228,0,0,1.581946137813056e-228
228,0,1,6.974908277517522e-243
227,0,0,6.657571368255597e-228
227,0,1,2.5263447304394174e-242
226,0,0,2.8114326149537567e-227
226,1,1,8.897127094156209e-243
225,1,0,1.1905304093821773e-226
225,0,1,3.2952322570948922e-242
224,0,0,5.078716981851948e-226
224,0,1,1.1892127078938011e-241
223,0,0,2.1634015195421284e-225
223,0,1,4.253046433157141e-241
222,0,0,9.329009479391422e-225
222,0,1,1.5137564715259025e-240
221,0,0,4.0355353223068775e-224
221,1,1,5.225506085917589e-241
220,1,0,1.7492948091673327e-223
220,0,1,1.9027403326300818e-240
219,0,0,7.59153422974549e-223
219,0,1,6.842366713398816e-240
218,0,0,3.317581506806926e-222
218,0,1,2.4520042907193566e-239
217,0,0,1.4567100557575688e-221
217,1,1,8.21084005607858e-240
216,1,0,6.4147113434546945e-221
216,1,1,2.783812210793765e-240
215,1,0,2.8356136396942585e-220
215,0,1,1.0535370117616807e-239
214,0,0,1.267035167785337e-219
214,0,1,3.944202620545509e-239
213,0,0,5.6435627560744266e-219
213,0,1,1.4457077285953882e-238
212,0,0,2.5407098211660556e-218
212,1,1,4.814026772604975e-239
211,1,0,1.1437620518977505e-217
211,1,1,1.6121740749378033e-239
210,1,0,5.198274588810829e-217
210,0,1,6.268732682083737e-239
209,0,0,2.368260248635342e-216
209,0,1,2.4115124767441746e-238
208,0,0,1.0832807644475536e-215
208,0,1,9.046171181418446e-238
207,0,0,4.949550605760371e-215
207,0,1,3.3689189227351454e-237
206,0,0,2.2989121494886996e-214
206,0,1,1.2554261968483106e-236
205,0,0,1.0646066357884577e-213
205,0,1,4.653139298410252e-236
204,0,0,4.9430237258406866e-213
204,0,1,1.7261150400703377e-235
203,0,0,2.3113857422240957e-212
203,0,1,6.41303950830403e-235
202,0,0,1.0879293533681286e-211
202,0,1,2.388304368609777e-234
201,0,0,5.153740418003285e-211
201,1,1,7.248454616665475e-235
200,1,0,2.4357735693156735e-210
200,0,1,2.781440890191633e-234
199,0,0,1.1644185843557854e-209
199,1,1,8.427864181411044e-235
198,1,0,5.570198289244818e-209
198,0,1,3.312175194327139e-234
197,0,0,2.6843412916087657e-208
197,1,1,9.975839235139603e-235
196,1,0,1.295784011586781e-207
196,0,1,4.029649346214027e-234
195,0,0,6.302498760581714e-207
195,0,1,1.5804088167590622e-233
