start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,8,0,0,-1,-1,0.0
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0041046142578125
True,True,7,8,0,0,-1,-1,0.0
True,False,7,8,0,0,-1,-1,0.0041046142578125
True,True,8,8,0,0,-1,-1,0.0
True,False,8,8,0,0,-1,-1,0.0040435791015625
True,True,8,8,0,0,-1,-1,0.00205230712890625
True,False,8,8,0,0,-1,-1,0.01470947265625
True,True,8,7,0,0,-1,-1,0.0330810546875
True,False,8,7,0,0,-1,-1,0.091552734375
True,True,7,7,0,0,-1,-1,0.12353515625
True,False,7,7,0,0,-1,-1,0.2373046875
True,True,6,7,0,0,-1,-1,0.392578125
True,False,6,7,0,0,-1,-1,0.462890625
True,True,6,6,0,0,-1,-1,0.533203125
True,False,6,6,0,0,-1,-1,0.505859375
True,True,6,7,0,0,-1,-1,0.572265625
True,False,6,7,0,0,-1,-1,0.548828125
True,True,7,7,0,0,-1,-1,0.580078125
True,False,7,7,0,0,-1,-1,0.576171875
True,True,6,7,0,0,-1,-1,0.591796875
True,False,6,7,0,0,-1,-1,0.548828125
True,True,7,7,0,0,-1,-1,0.634765625
True,False,7,7,0,0,-1,-1,0.607421875
True,True,8,7,0,0,-1,-1,0.697265625
True,False,8,7,0,0,-1,-1,0.662109375
True,True,8,6,0,0,-1,-1,0.720703125
True,False,8,6,0,0,-1,-1,0.642578125
True,True,8,6,0,0,-1,-1,0.720703125
True,False,8,6,0,0,-1,-1,0.669921875
True,True,8,6,0,0,-1,-1,0.720703125
True,False,8,6,0,0,-1,-1,0.650390625
True,True,8,7,0,0,-1,-1,0.767578125
True,False,8,7,0,0,-1,-1,0.701171875
True,True,8,7,0,0,-1,-1,0.767578125
True,False,8,7,0,0,-1,-1,0.728515625
True,True,8,7,0,0,-1,-1,0.767578125
